,Unnamed: 0,Unnamed: 0.1,title,FILM_runtime,FILM_stars,FILM_directors,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres.1,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_weekly_gross,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_release_year,FILM_mpaa_rating_number,GENRE_1,GENRE_2,GENRE_3,GENRE_4,GENRE_5,GENRE_Action,GENRE_Adventure,GENRE_Animation,GENRE_Biography,GENRE_Comedy,GENRE_Crime,GENRE_Documentary,GENRE_Drama,GENRE_Family,GENRE_Fantasy,GENRE_Horror,GENRE_Music,GENRE_Musical,GENRE_Mystery,GENRE_Romance,GENRE_Sport,GENRE_Thriller,GENRE_War,GENRE_Western,FILM_CPI,BWAY_CPI,FILM_budget_adj,FILM_domestic_gross_adj,FILM_worldwide_gross_adj,BWAY_total_weekly_gross_adj,BWAY_average_weekly_gross_adj
35,41,26576,All About Me,60.0,"['Ben Bishop', 'Phil Davis', 'Juliet Ellis']",['Beryl Richards'],Bloodlines,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",15196317.390114235,32045379.44546503,57172064.36818905,0,2007-04-20,tt0911016,All About Me,\N,Comedy,1354494.0,5523099.0,20,27,2010-02-28,225749.0,52.37666666666666,0.5411333333333334,251.5,1046.0,2007-01-01,0.0,Adventure,Family,Fantasy,Musical,Romance,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,207.949,217.63099999999997,73077.13617336094,154102.10890874697,274933.10556044534,6223.81002706416,1037.30167117736
36,44,26740,Allegiance,90.0,"['Brendan Coyle', 'Richard Evans', 'Brian Gilbert']",['Brian Gilbert'],Not found,0.0,"['Comedy', 'Drama']",15190311.177463705,34349285.10304857,60777951.26430601,0,2011-03-12,tt0489635,Allegiance,90,History,8128764.439999999,16416636.0,103,37,2015-10-11,451598.0244444444,75.86999999999998,0.7259277777777778,223.0,1057.0,2011-01-01,0.0,Comedy,Drama,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,224.90599999999998,244.24099999999999,67540.71113026646,152727.29541696786,270237.1269077126,33281.73582649923,1848.985323694402
37,45,24684,Amadeus,160.0,"['F. Murray Abraham', 'Tom Hulce', 'Elizabeth Berridge']",['Milos Forman'],Amadeus: The Director's Cut,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0185354/', 'name: Brendan Coyle', '}', '{', '@type: Person', 'url: /name/nm1537222/', 'name: Richard Evans', '}', '{', '@type: Person', 'url: /name/nm0317981/', 'name: Brian Gilbert', '}', '{', '@type: Person', 'url: /name/nm0809321/', 'name: Mel Smith', '}']",18000000.0,51973029.0,52066791.0,4,1984-09-19,tt0086879,Amadeus,160,"Biography,Drama,History",5242594.0,10759027.0,173,10,1999-12-12,227938.86956521732,43.21521739130434,0.6689130434782607,70.0,993.0,1984-01-01,4.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.3,168.8,170940.17094017094,493571.0256410256,494461.452991453,31058.021327014216,1350.3487533484438
38,47,25522,American Buffalo,88.0,"['Dustin Hoffman', 'Dennis Franz', 'Sean Nelson']",['Michael Corrente'],American Buffalo,0.0,['Not found'],5562153.807823637,665450.0,665450.0,4,1996-09-13,tt0115530,American Buffalo,88,Drama,739550.0,2437093.0,8,20,2008-11-02,184887.5,50.83,0.521525,250.0,1018.0,1996-01-01,4.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.3,210.22799999999998,35136.78968934704,4203.727100442198,4203.727100442198,3517.8472896093767,879.4618224023442
39,48,26087,American Psycho,104.29525298358445,Not found,['Noble Jones'],American Psycho,0.0,['nan'],15254790.01395441,32980799.12792396,59095439.24666143,0,2020-08-19,tt0144084,American Psycho,101,"Comedy,Crime,Drama",5627478.91,10659802.0,54,27,2016-03-27,511588.9918181818,78.2827272727273,0.8742090909090908,248.0,1031.0,2020-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.918,246.467,58690.779453344556,126889.24633124279,227361.85738064093,22832.58574170173,2075.6896128819753
40,49,26984,American Son,90.0,"['Nick Cannon', 'Matt Sigloch', 'Dotan Baer']",['Neil Abramson'],O Filho da América,0.0,"['Crime', 'Drama']",15356667.892452985,33525540.709792353,60726995.12172324,4,2008-01-19,tt1037004,American Son,90,"Drama,Romance,War",9811233.27,14445960.0,97,33,2018-10-07,577131.3688235293,117.1076470588235,0.8434588235294119,253.7647058823529,774.0,2008-01-01,4.0,Crime,Drama,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,211.69299999999998,259.488,72542.16196309272,158368.67874607263,286863.5010214001,37809.969131520535,2224.1158312659136
41,50,25986,Amour,127.0,"['Jean-Louis Trintignant', 'Emmanuelle Riva', 'Isabelle Huppert']",['Michael Haneke'],Amour,0.0,"['Drama', 'Romance', 'War']",8900000.0,6739492.0,29664140.0,3,2012-09-20,tt0124279,The Ways of Women,94,Drama,1338399.0,3481781.0,17,31,2002-09-22,191199.8571428572,45.83142857142857,0.6288714285714285,86.25,961.0,2012-01-01,3.0,Drama,Romance,War,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,231.317,181.3,38475.339036906065,29135.307824327654,128240.20716160075,7382.23386651958,1054.604838074226
42,52,5214,An American in Paris,114.0,"['Gene Kelly', 'Leslie Caron', 'Oscar Levant']",['Vincente Minnelli'],An American in Paris,0.0,['nan'],2723903.0,267824.0,272619.0,0,1951-11-11,tt0043278,An American in Paris,114,"Drama,Musical,Romance",84257200.0,118052015.0,615,29,2015-03-15,1027526.8292682926,95.54646341463408,0.8084353658536583,223.0,1676.658536585366,1951-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,241.34599999999998,102788.7924528302,10106.566037735849,10287.509433962265,349113.72055057884,4257.484396958279
43,53,24300,An Enemy of the People,112.0,"['James Daly', 'Kate Reid', 'Philip Bosco']",['Paul Bogart'],Arthur Miller's Adaptation of 'An Enemy of the People',0.0,"['Drama', 'Musical', 'Romance']",15213761.411236364,32104224.667531606,57396866.26759763,0,1966-12-02,tt0075993,An Enemy of the People,103,Drama,1967382.0,6007545.0,59,26,2012-09-09,178852.9090909091,47.277272727272724,0.7625090909090909,,644.0,1966-01-01,0.0,Drama,Musical,Romance,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,32.9,231.317,462424.35900414485,975812.2999249728,1744585.6008388337,8505.133647764755,773.1939679786141
44,54,20422,An Ideal Husband,141.0,"['Faith Omole', 'Frances Barber', 'Sally Bretton']",['Jonathan Church'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0198446/', 'name: James Daly', '}', '{', '@type: Person', 'url: /name/nm0003679/', 'name: Kate Reid', '}', '{', '@type: Person', 'url: /name/nm0097842/', 'name: Philip Bosco', '}', '{', '@type: Person', 'url: /name/nm0004857/', 'name: Tim Daly', '}']",15685153.76609964,30109578.329103574,57790564.04686529,0,2018-06-05,tt0039485,An Ideal Husband,96,Comedy,7755341.0,2039185.0,307,7,1996-04-28,193883.525,35.03525,0.6420649999999999,55.0,1096.0,2018-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.902,156.6,60818.27114989275,116748.13816528594,224079.54977807577,49523.2503192848,1238.08125798212
45,55,20885,An Inspector Calls,105.0,"['Julien Mitchell', 'Mary Merrall', 'Joy Shelton']",Not found,Not found,0.0,"['contentRating: Not Rated', 'actor:', '{', '@type: Person', 'url: /name/nm5592690/', 'name: Faith Omole', '}', '{', '@type: Person', 'url: /name/nm0053384/', 'name: Frances Barber', '}', '{', '@type: Person', 'url: /name/nm0107988/', 'name: Sally Bretton', '}', '{', '@type: Person', 'url: /name/nm0002081/', 'name: Edward Fox', '}']",16147229.27630849,28543261.228414502,58792810.53938761,0,1948-05-04,tt0047119,An Inspector Calls,80,"Crime,Drama,Mystery",14597764.0,0.0,454,13,1994-04-17,247419.72881355928,41.86830508474576,0.718677966101695,,1035.0,1948-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,147.5,670009.5135397713,1184367.685826328,2439535.7070285315,98967.89152542372,1677.4218902614189
46,56,533,Anastasia,94.0,"['Meg Ryan', 'John Cusack', 'Christopher Lloyd']","['Don Bluth', 'Gary Goldman']",The Music Box,2.0,"['actor:', '{', '@type: Person', 'url: /name/nm0593485/', 'name: Julien Mitchell', '}', '{', '@type: Person', 'url: /name/nm0581146/', 'name: Mary Merrall', '}', '{', '@type: Person', 'url: /name/nm0787794/', 'name: Joy Shelton', '}', '{', '@type: Person', 'url: /name/nm0088942/', 'name: Derek Blomfield', '}']",50000000.0,58406347.0,139804348.0,1,1997-11-21,tt0048947,Anastasia,105,"Biography,Drama,History",93439878.63999996,117147893.0,808,34,2017-03-26,881508.2890566033,105.25273584905665,0.9166688679245278,309.57547169811323,1143.0,1997-01-01,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.3,251.12900000000002,309981.401115933,362097.6255424674,866734.9535027897,372079.2048708032,3510.1811780264457
47,58,19118,Anna Christie,105.0,"['Toivo Mäkelä', 'Anja Pohjola', 'Åke Lindman']",['Stig Törnroos'],Ана Кристи,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm2742725/', 'name: Carlos Antonio León', '}', '{', '@type: Person', 'url: /name/nm4484572/', 'name: Jose Manuel Dominguez', '}', '{', '@type: Person', 'url: /name/nm7841793/', 'name: The Dog Hero', '}']",15382315.477444613,30426781.10872923,56009556.40951483,0,1964-05-08,tt0013834,Anna Christie,96,Drama,1138978.0,0.0,53,24,1992-12-27,113897.8,29.815000000000005,0.98921,,499.0,1964-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,142.6,496203.7250788585,981509.0680235235,1806759.8841778978,7987.2230014025245,798.7223001402525
48,59,8157,Anna Karenina,81.0,"['Maya Plisetskaya', 'Alexander Godunov', 'Yuri Vladimirov']",['Margarita Pilikhina'],Anna Karenina,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0617429/', 'name: Toivo Mäkelä', '}', '{', '@type: Person', 'url: /name/nm0688316/', 'name: Anja Pohjola', '}', '{', '@type: Person', 'url: /name/nm0512003/', 'name: Åke Lindman', '}', '{', '@type: Person', 'url: /name/nm0904897/', 'name: Emma Väänänen', '}']",15349970.39015841,30506427.43382152,55891863.90072012,3,1963-01-01,tt0003625,Anna Karenina,\N,Drama,569861.0,0.0,46,18,1992-08-16,71232.625,17.92875,0.8237375000000001,,605.0,1963-01-01,3.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4,141.3,504933.23651836877,1003500.9024283396,1838548.1546289513,4032.986553432413,504.12331917905163
49,61,497,Annie,118.0,"['Quvenzhané Wallis', 'Cameron Diaz', 'Jamie Foxx']",['Will Gluck'],Annie,2.0,['nan'],65000000.0,85911262.0,136853506.0,2,2014-12-19,tt0083564,Annie,126,"Comedy,Drama,Family",71888793.0,103647604.0,726,52,1997-03-16,733559.112244898,74.16367346938773,0.7614836734693876,192.85714285714286,1565.7142857142858,2014-01-01,2.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.81099999999998,160.2,271046.78267468966,358245.7101634204,570672.3461392514,448744.0262172285,4579.020675686005
50,62,5302,Annie Get Your Gun,107.0,"['Betty Hutton', 'Howard Keel', 'Louis Calhern']","['George Sidney', 'Busby Berkeley']",Annie Get Your Gun,0.0,"['Comedy', 'Drama', 'Family', 'Musical']",3768785.0,39273199.84754392,59294893.98334536,0,1950-05-17,tt0042200,Annie Get Your Gun,107,"Biography,Comedy,Musical",82148713.0,106684146.0,1045,35,1999-02-07,608508.9851851852,57.51355555555556,0.8216162962962967,77.07407407407408,1595.0,1950-01-01,0.0,Comedy,Drama,Family,Musical,,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,23.8,165.0,158352.31092436975,1650134.4473757949,2491382.1001405613,497870.98787878786,3687.933243546577
51,64,5470,Anything Goes,106.0,"['Bing Crosby', ""Donald O'Connor"", 'Zizi Jeanmaire']",['Robert Lewis'],Anything Goes,0.0,['nan'],17139363.774540685,41248436.55898064,86409384.5639487,0,1956-04-01,tt0027302,Anything Goes,92,"Comedy,Musical",77582545.0,72087875.0,1305,76,1987-09-13,445876.6954022989,58.82810344827586,0.9263091954022992,250.0,1040.344827586207,1956-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9,115.3,637151.0696855274,1533399.1285866408,3212244.7793289484,672875.498699046,3867.1005672358965
52,65,26871,Arcadia,103.97491443751379,"['Nick Mohammed', 'Matt Green', 'Thomas Nelstrop']",['Dewi Humphreys'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0001078/', 'name: Bing Crosby', '}', '{', '@type: Person', 'url: /name/nm0640307/', 'name: Donald O\\\\u0027Connor', '}', '{', '@type: Person', 'url: /name/nm0419929/', 'name: Zizi Jeanmaire', '}', '{', '@type: Person', 'url: /name/nm0310989/', 'name: Mitzi Gaynor', '}']",15272108.694546247,34524636.449835554,61672679.40457732,0,2008-01-01,tt10293120,Arcadia,81,Documentary,10700387.0,18209620.0,281,51,1995-03-05,248846.2093023256,45.45790697674418,0.7236906976744185,156.75,1057.3720930232555,2008-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.08,151.9,72352.22993436728,163561.8554568673,292176.8021820036,70443.62738643844,1638.2238927078708
53,66,19836,Aren't We All?,80.0,"['Gertrude Lawrence', 'Hugh Wakefield', 'Owen Nares']",['Harry Lachman'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm2945137/', 'name: Nick Mohammed', '}', '{', '@type: Person', 'url: /name/nm1187883/', 'name: Matt Green', '}', '{', '@type: Person', 'url: /name/nm1631281/', 'name: Thomas Nelstrop', '}', '{', '@type: Person', 'url: /name/nm1789105/', 'name: Chloe Bale', '}']",15403140.160699198,30375502.45638017,56085330.12188633,0,1932-07-01,tt0022636,Aren't We All?,80,Comedy,1505392.0,0.0,56,0,1985-06-09,215056.0,31.99285714285714,0.7711142857142858,,1088.0,1932-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,107.8,1132583.8353455293,2233492.8276750124,4123921.332491642,13964.675324675325,1994.9536178107608
54,67,26148,Arms and the Man,135.0,"['André Morell', 'Cameron Hall', 'Patrick Macnee']",['Harold Clayton'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0492775/', 'name: Gertrude Lawrence', '}', '{', '@type: Person', 'url: /name/nm0906775/', 'name: Hugh Wakefield', '}', '{', '@type: Person', 'url: /name/nm0621416/', 'name: Owen Nares', '}', '{', '@type: Person', 'url: /name/nm0313265/', 'name: Wallace Geoffrey', '}']",15372642.83637955,30450599.040105864,55974361.09045261,0,1946-12-22,tt0166489,Arms and the Man,85,"Comedy,Romance",968786.0,0.0,104,0,1985-06-09,74522.0,19.28076923076923,0.7050076923076922,,682.0,1946-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,107.8,715006.6435525372,1416306.9320979472,2603458.655369889,8986.883116883117,691.2987012987013
55,68,20332,Arsenic and Old Lace,90.0,"['Helen Hayes', 'Bob Crane', 'Lillian Gish']",['Robert Scheerer'],Arsénico por compasión,0.0,"['Comedy', 'Romance']",15537017.15624251,30045844.4407265,56572461.75984256,0,1969-04-02,tt0036613,Arsenic and Old Lace,118,"Comedy,Crime,Thriller",3860980.0,0.0,221,7,1986-06-22,133137.24137931035,19.009310344827586,0.6353862068965518,,1404.0,1969-01-01,0.0,Comedy,Romance,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36.4,109.5,426841.13066600304,825435.2868331457,1554188.5098857847,35260.09132420091,1215.8652180758936
56,69,26089,Art,103.3977234765163,"['Sven Wollter', 'Sven-Bertil Taube', 'Johan Rabaeus']",['Tomas Ryberger'],Not found,0.0,"['contentRating: Unrated', 'actor:', '{', '@type: Person', 'url: /name/nm0371040/', 'name: Helen Hayes', '}', '{', '@type: Person', 'url: /name/nm0186314/', 'name: Bob Crane', '}', '{', '@type: Person', 'url: /name/nm0001273/', 'name: Lillian Gish', '}', '{', '@type: Person', 'url: /name/nm0001304/', 'name: Fred Gwynne', '}']",15433252.327890616,37705108.96691768,67928207.69686733,0,1999-03-03,tt0145656,Art,\N,\N,24287247.0,35233285.0,600,20,1998-02-15,311374.9615384616,45.471282051282046,0.7961551282051282,60.0,1072.0,1999-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.2,162.2,92859.52062509397,226865.87826063586,408713.64438548335,149736.4180024661,1919.697666698284
57,70,24697,As Is,86.0,"['Colleen Dewhurst', 'Robert Carradine', 'Jonathan Hadary']",['Michael Lindsay-Hogg'],Not found,0.0,['Not found'],15429810.669379687,30309829.14408463,56182374.79559733,0,1986-07-27,tt0088741,As Is,86,Drama,1974664.0,0.0,248,0,1985-06-09,63698.838709677424,17.836129032258068,0.6530935483870969,,684.2903225806451,1986-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.7,107.8,140654.60956590416,276297.439781993,512145.6225669766,18317.847866419295,590.8983182715903
58,71,26713,As Long as We Both Shall Laugh,104.87357577519221,['Yakov Smirnoff'],['David Stern'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0223157/', 'name: Colleen Dewhurst', '}', '{', '@type: Person', 'url: /name/nm0001019/', 'name: Robert Carradine', '}', '{', '@type: Person', 'url: /name/nm0352625/', 'name: Jonathan Hadary', '}', '{', '@type: Person', 'url: /name/nm0030316/', 'name: Doug Annear', '}']",15336365.302441726,30539928.58764697,55842359.77290029,0,2004-01-01,tt0395944,As Long as We Both Shall Laugh,\N,Comedy,330477.0,0.0,15,9,2003-02-23,23605.5,24.347857142857148,0.7967642857142857,65.0,740.0,2004-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.2,184.2,82809.74785335705,164902.4221795193,301524.62080399727,1794.1205211726385,128.15146579804562
59,72,6180,Aspects of Love,105.93392776380165,"['Sarah Brightman', 'Albert Finney', 'Jean Louisa Kelly']",['Gale Edwards'],Not found,0.0,"['actor: {', '@type: Person', 'url: /name/nm0807025/', 'name: Yakov Smirnoff', '}', 'director: {', '@type: Person', 'url: /name/nm0007179/', 'name: David Stern', '}', 'creator: {', '@type: Person', 'url: /name/nm0807025/', 'name: Yakov Smirnoff', '}', 'datePublished: 2004-01-01', 'aggregateRating: {', '@type: AggregateRating', 'ratingCount: 6', 'bestRating: 10.0', 'worstRating: 1.0', 'ratingValue: 5.3', '}']",16228447.034093864,28343271.033419065,59088333.59196623,0,2016-07-31,tt0179088,Aspects of Love,\N,"Musical,Romance",16026804.0,0.0,377,22,1990-03-25,320536.08,43.13320000000001,0.7898140000000002,,1172.0,2016-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.37099999999998,128.9,65339.540582813075,114116.66834460974,237903.51366289234,124335.17455391776,2486.7034910783555
60,74,27009,August: Osage County,121.0,"['Meryl Streep', 'Dermot Mulroney', 'Julia Roberts']",['John Wells'],August: Osage County,2.0,"['director: {', '@type: Person', 'url: /name/nm1713913/', 'name: Ryan White', '}', 'datePublished: 2020-10-10', 'keywords: women', 'aggregateRating: {', '@type: AggregateRating', 'ratingCount: 36', 'bestRating: 10.0', 'worstRating: 1.0', 'ratingValue: 7.3', '}', 'duration: PT1H44M']",25000000.0,37738810.0,74188937.0,4,2014-01-10,tt1322269,August: Osage County,121,"Comedy,Drama",32835606.0,65696840.0,648,18,2007-11-04,381809.37209302327,68.29604651162792,0.6180930232558137,239.22093023255815,1076.0,2014-01-01,4.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.185,210.03599999999997,105849.22835912526,159784.9567076656,314113.6693693503,156333.2285893847,1817.82823941145
61,75,27025,Aznavour,100.0,"['Aïda Aznavour', 'Charles Aznavour', 'Philippe Bouvard']",['Damien Vercaemar'],Not found,0.0,"['Comedy', 'Drama']",15321206.991865596,30998987.32846112,56455557.30547707,0,2014-01-07,tt3504228,Aznavour,100,Documentary,1331285.0,2006960.0,23,1,1998-10-25,332821.25,54.1925,0.649,75.0,1590.0,2014-01-01,0.0,Comedy,Drama,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,236.185,164.0,64869.51750477632,131248.75554527645,239031.08709476498,8117.591463414634,2029.3978658536585
62,76,22533,Barefoot in the Park,128.0,"['Richard Thomas', 'Bess Armstrong', 'Hans Conried']",['Harvey Medlinsky'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm6258388/', 'name: Aïda Aznavour', '}', '{', '@type: Person', 'url: /name/nm0002198/', 'name: Charles Aznavour', '}', '{', '@type: Person', 'url: /name/nm0100410/', 'name: Philippe Bouvard', '}', '{', '@type: Person', 'url: /name/nm1644098/', 'name: Calogero', '}']",15228081.6385435,32828237.977216944,58652255.70148572,0,1982-03-21,tt0061385,Barefoot in the Park,106,"Comedy,Romance",4501355.0,9620815.0,109,26,2006-01-29,264785.5882352941,54.06117647058823,0.5564941176470588,145.44117647058823,1102.0,1982-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.9,198.7,160464.50620172286,345924.53084527864,618042.7365804607,22654.026170105688,1332.5897747120991
63,77,26112,Barrymore,83.0,"['Christopher Plummer', 'John Plumpis']",['Erik Canuel'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0001796/', 'name: Richard Thomas', '}', '{', '@type: Person', 'url: /name/nm0000787/', 'name: Bess Armstrong', '}', '{', '@type: Person', 'url: /name/nm0175788/', 'name: Hans Conried', '}', '{', '@type: Person', 'url: /name/nm0057363/', 'name: Barbara Barrie', '}']",5059711.584424677,12915605.78876422,59495.0,0,2012-08-25,tt2033952,Barrymore,83,Drama,6566575.0,9804654.0,236,12,1997-03-16,193134.55882352946,37.615,0.7027911764705883,45.0,1010.0,2012-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.407,160.2,21864.98932367939,55813.375519168476,257.1011248579343,40989.85642946317,1205.58401263127
64,78,0,Beauty and the Beast,129.0,"['Emma Watson', 'Dan Stevens', 'Luke Evans']",['Bill Condon'],Beauty and the Beast,2.0,['nan'],160000000.0,504481165.0,1264064386.0,2,2017-03-17,tt0055781,Beauty and the Beast,77,"Family,Fantasy,Horror",429158458.0,425324962.0,5461,46,1994-03-13,621968.779710145,56.526376811594254,0.860458985507247,94.94009584664535,1603.8144927536234,2017-01-01,2.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.12900000000002,147.4,637122.7536445413,2008852.6812912885,5033526.139951977,2911522.781546811,4219.598234125814
65,79,25105,Beetlejuice,92.0,"['Alec Baldwin', 'Geena Davis', 'Michael Keaton']",['Tim Burton'],The Maitlands,0.0,"['Family', 'Fantasy', 'Musical', 'Romance']",15000000.0,74220408.0,74270074.0,2,1988-03-30,tt0094721,Beetlejuice,92,"Comedy,Fantasy",50765871.95,64088245.0,356,27,2019-03-31,1036038.2030612244,95.63734693877548,0.9264040816326528,275.0408163265306,1490.0816326530612,1988-01-01,2.0,Family,Fantasy,Musical,Romance,,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,117.1,261.835,128095.64474807857,633820.7344150299,634244.8676345005,193884.97317012626,3956.836187145433
