,Unnamed: 0,title,FILM_runtime,FILM_stars,FILM_directors,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres.1,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_weekly_gross,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_release_year,FILM_mpaa_rating_number,GENRE_1,GENRE_2,GENRE_3,GENRE_4,GENRE_5,GENRE_Action,GENRE_Adventure,GENRE_Animation,GENRE_Biography,GENRE_Comedy,GENRE_Crime,GENRE_Documentary,GENRE_Drama,GENRE_Family,GENRE_Fantasy,GENRE_Horror,GENRE_Music,GENRE_Musical,GENRE_Mystery,GENRE_Romance,GENRE_Sport,GENRE_Thriller,GENRE_War,GENRE_Western
182,26822,Faith Healer,145.0,"['Michael Sheen', 'Indira Varma', 'David Threlfall']",['Matthew Warchus'],Not found,0.0,"['director: {', '@type: Person', 'url: /name/nm0450627/', 'name: Johan van der Keuken', '}', 'creator:', '{', '@type: Person', 'url: /name/nm0450627/', 'name: Johan van der Keuken', '}', '{', '@type: Organization', 'url: /company/co0004669/', '}', '{', '@type: Organization', 'url: /company/co0029709/', '}', '{', '@type: Organization', 'url: /company/co0007427/', '}', '{', '@type: Organization', 'url: /company/co0014323/', '}', '{', '@type: Organization', 'url: /company/co0075650/', '}']",15427032.600921547,32199103.623510152,59155506.55005233,0,16 September 2020,tt13129216,Faith Healer,145,"Comedy,Drama",7583448.0,8958201.0,117,19,2006-04-23,446085.17647058825,76.21529411764706,0.936064705882353,251.25,780.0,2020-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,26980,Fences,139.0,"['Denzel Washington', 'Viola Davis', 'Stephen McKinley Henderson']",['Denzel Washington'],Fences,0.0,"['Comedy', 'Drama']",24000000.0,57682904.0,64414761.0,3,25 December 2016,tt2671706,Fences,139,Drama,26705646.0,11237610.0,613,24,1987-03-22,333820.575,40.507250000000006,0.8171849999999997,355.76923076923083,1243.9875,2016-01-01,3.0,Comedy,Drama,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
184,27047,Festen,104.8247624647745,,,,0.0593640793440986,"['contentRating: PG-13', 'actor:', '{', '@type: Person', 'url: /name/nm0000243/', 'name: Denzel Washington', '}', '{', '@type: Person', 'url: /name/nm0205626/', 'name: Viola Davis', '}', '{', '@type: Person', 'url: /name/nm0376610/', 'name: Stephen McKinley Henderson', '}', '{', '@type: Person', 'url: /name/nm5381254/', 'name: Jovan Adepo', '}']",15222507.125278914,31993746.360137317,57287734.09081517,0,,tt0154420,The Celebration,105,Drama,1853946.0,5584280.0,49,20,2006-03-26,205994.0,53.185555555555545,0.5149888888888889,145.13888888888889,1009.0,1984-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,5137,Fiddler on the Roof,181.0,"['Topol', 'Norma Crane', 'Leonard Frey']",['Norman Jewison'],Fiddler on the Roof,0.0,['nan'],9000000.0,10404330.0,10404330.0,1,3 November 1971,tt0067093,Fiddler on the Roof,181,"Drama,Family,Musical",119650286.21999998,197560219.0,1446,88,1990-11-04,616754.0526804123,64.31793814432986,0.6982298969072162,147.20496894409942,1733.2835051546392,1971-01-01,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,26581,Finding Neverland,106.0,"['Johnny Depp', 'Kate Winslet', 'Julie Christie']",['Marc Forster'],J.M. Barrie's Neverland,0.0,"['Drama', 'Family', 'Musical', 'Romance']",25000000.0,51680613.0,116650613.0,2,17 December 2004,tt0308644,Finding Neverland,106,"Biography,Drama,Family",63185287.5,109190964.0,558,33,2015-03-15,842470.5,87.44053333333328,0.8071426666666665,225.0,1502.226666666667,2004-01-01,2.0,Drama,Family,Musical,Romance,,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
187,5299,Finian's Rainbow,141.0,"['Fred Astaire', 'Petula Clark', 'Tommy Steele']",['Francis Ford Coppola'],Finian's Rainbow,2.0,"['Biography', 'Drama', 'Family']",3500000.0,23063438.01564385,25724845.38350694,1,9 October 1968,tt0062974,Finian's Rainbow,141,"Family,Fantasy,Musical",7888826.0,17834339.0,92,22,2009-10-11,525921.7333333333,59.63733333333334,0.6864133333333334,222.53333333333333,1701.0,1968-01-01,1.0,Biography,Drama,Family,,,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
188,26378,First Date,75.0,"['Alisha', 'Bappi', 'Bhabna']",['Mostofa Sarwar Farooki'],Not found,0.0,"['Family', 'Fantasy', 'Musical']",15081620.640202291,35882037.16765493,62387388.14993988,0,2009,tt4584328,First Date,75,"Comedy,Drama",10018641.0,22437107.0,174,34,2013-07-14,385332.34615384607,63.356538461538456,0.7153576923076923,217.0,1069.0,2009-01-01,0.0,Family,Fantasy,Musical,,,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
189,27065,Follies,103.10533665993795,,,,0.08336601618960593,"['Comedy', 'Musical', 'Romance']",15188323.396002714,40527390.83047061,70553889.6029463,0,,tt1172993,Follies,\N,"Drama,Musical",26647410.0,45793961.0,269,69,2001-03-11,605622.9545454546,75.7925,0.7887863636363637,167.8409090909091,1338.0681818181818,1984-01-01,0.0,Comedy,Musical,Romance,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
190,26997,Fool Moon,84.0,"['Christophe Alévêque', 'François Morel', 'Christine Citti']","[""Jérôme L'hotsky""]",Not found,0.0,['nan'],5606595.234152827,10607181.319206659,100280.0,0,16 July 2008,tt1064951,Fool Moon,84,Comedy,9836564.0,2711016.0,345,30,1993-02-14,200746.20408163266,31.023469387755103,0.6805795918367346,62.10526315789475,1236.0408163265304,2008-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,24688,Footloose,107.0,"['Kevin Bacon', 'Lori Singer', 'John Lithgow']",['Herbert Ross'],Footloose,2.0,"['actor:', '{', '@type: Person', 'url: /name/nm0023703/', 'name: Christophe Alévêque', '}', '{', '@type: Person', 'url: /name/nm0603586/', 'name: François Morel', '}', '{', '@type: Person', 'url: /name/nm0162947/', 'name: Christine Citti', '}', '{', '@type: Person', 'url: /name/nm0993133/', 'name: Elise Larnicol', '}']",8200000.0,80035402.0,80038847.0,2,17 February 1984,tt0087277,Footloose,107,"Drama,Music,Romance",37134917.0,60307697.0,709,18,1998-10-11,408076.01098901103,47.49384615384612,0.7956967032967033,76.26373626373626,1348.7912087912089,1984-01-01,2.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,27058,Fortune's Fool,104.62088638861648,,,,0.062345211156739744,"['Drama', 'Music', 'Romance']",15204261.688841863,32965634.131779004,58690371.941777065,0,,tt1783278,Fortune's Fool,\N,Drama,4318899.0,9995536.0,127,28,2002-03-10,215944.95,43.71499999999999,0.6342949999999999,76.25,1004.2,1984-01-01,0.0,Drama,Music,Romance,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
193,26113,Freak,84.0,"['Amy Paliganoff', 'Travis Patton', 'Andrea Johnson']",['Tyler Tharpe'],The Last Roadstop,0.0,['nan'],15467455.691662319,31097536.647562847,57714597.74877091,4,12 October 1999,tt0151305,Freak,84,"Horror,Thriller",5283095.0,4189704.0,144,23,1998-01-25,220128.9583333333,33.62458333333334,0.875308333333333,52.5,1083.0,1999-01-01,4.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,26962,Frost/Nixon,122.0,"['Frank Langella', 'Michael Sheen', 'Kevin Bacon']",['Ron Howard'],Frost/Nixon,5.0,"['actor:', '{', '@type: Person', 'url: /name/nm2064295/', 'name: Utkarsh Ambudkar', '}', '{', '@type: Person', 'url: /name/nm0592135/', 'name: Lin-Manuel Miranda', '}', '{', '@type: Person', 'url: /name/nm3289363/', 'name: Chris Sullivan', '}', '{', '@type: Person', 'url: /name/nm1186538/', 'name: Anthony Veneziale', '}']",25000000.0,18622031.0,27426335.0,4,23 January 2009,tt0870111,Frost/Nixon,122,"Biography,Drama,History",9395227.0,13928487.0,137,23,2007-04-01,447391.7619047619,65.40095238095239,0.8269857142857142,201.25,1072.3809523809523,2009-01-01,4.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,390,Frozen,102.0,"['Kristen Bell', 'Idina Menzel', 'Jonathan Groff']","['Chris Buck', 'Jennifer Lee']",The Snow Queen,0.0,"['Biography', 'Drama', 'History']",150000000.0,400738009.0,1280803377.0,2,27 November 2013,tt0376606,Frozen,90,Thriller,156646993.79999998,175444963.70000002,942,32,2004-05-02,1273552.795121951,103.86260162601623,0.9088284552845528,250.42276422764232,1540.60162601626,2013-01-01,2.0,Biography,Drama,History,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
196,5154,Gentlemen Prefer Blondes,91.0,"['Jane Russell', 'Marilyn Monroe', 'Charles Coburn']",['Howard Hawks'],Howard Hawks' Gentlemen Prefer Blondes,0.0,['nan'],2260000.0,11890914.357714571,648.0,0,August 1953,tt0018931,Gentlemen Prefer Blondes,75,Comedy,579727.0,0.0,24,16,1995-04-02,115945.4,29.99,0.5394599999999999,,899.0,1953-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,25524,Getting Away with Murder,91.0,"['Jack Lemmon', 'Dan Aykroyd', 'Lily Tomlin']",['Harvey Miller'],Crime com Castigo,0.0,"['Comedy', 'Musical', 'Romance']",5654531.056212151,197322.0,197322.0,4,12 April 1996,tt0116405,Getting Away with Murder,91,Comedy,1254380.0,0.0,17,29,1996-02-25,209063.3333333333,33.24166666666667,0.7244999999999999,55.0,1156.0,1996-01-01,4.0,Comedy,Musical,Romance,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
198,24389,Getting Married,100.0,"['Nathan Adler', 'Iris Adrian', 'Bess Armstrong']",['Steven Hilliard Stern'],Deine Braut gehört mir,0.0,"['contentRating: R', 'actor:', '{', '@type: Person', 'url: /name/nm0000493/', 'name: Jack Lemmon', '}', '{', '@type: Person', 'url: /name/nm0000101/', 'name: Dan Aykroyd', '}', '{', '@type: Person', 'url: /name/nm0005499/', 'name: Lily Tomlin', '}', '{', '@type: Person', 'url: /name/nm0001372/', 'name: Bonnie Hunt', '}']",15362764.87897272,30474922.3923314,55938418.60350752,0,17 May 1978,tt0077608,Getting Married,100,"Comedy,Romance",794982.0,0.0,70,22,1991-06-09,66248.5,16.11,0.779475,,685.1666666666666,1978-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,26062,Ghetto,122.0,"['Xhumasije Serifi', 'Markus Bolleter', 'Daniel Donatsch']",['Thomas Imbach'],Not found,0.0,"['Comedy', 'Romance']",15335105.362787293,30543031.09593603,55837775.317193836,0,26 September 1997,tt0125763,Ghetto,122,Documentary,308308.0,0.0,33,25,1989-04-09,38538.5,16.73875,0.51465,,604.0,1997-01-01,0.0,Comedy,Romance,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
200,27032,Ghost,103.64271161851971,,,,0.07744707871695888,"['actor:', '{', '@type: Person', 'url: /name/nm11333343/', 'name: Xhumasije Serifi', '}', '{', '@type: Person', 'url: /name/nm11333345/', 'name: Markus Bolleter', '}', '{', '@type: Person', 'url: /name/nm11333347/', 'name: Daniel Donatsch', '}', '{', '@type: Person', 'url: /name/nm11333348/', 'name: Ana-Maria Bopp', '}']",15032859.318067472,37392486.80030321,64413406.79506479,0,,tt0099653,Ghost,127,"Drama,Fantasy,Romance",13339472.0,29053703.0,136,39,2012-03-18,579977.043478261,71.93086956521736,0.7243434782608698,200.0,1490.1739130434785,1984-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,5217,Gigi,115.0,"['Leslie Caron', 'Maurice Chevalier', 'Louis Jourdan']","['Vincente Minnelli', 'Charles Walters']",The Parisians,0.0,['nan'],3319355.0,22989518.143148944,25058641.008772135,1,25 June 1958,tt0041414,Gigi,82,"Comedy,Romance",7028015.0,17696340.0,86,20,2015-03-22,502001.0714285714,72.80357142857143,0.6706571428571427,198.0,1378.428571428571,1958-01-01,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,25379,Glengarry Glen Ross,100.0,"['Al Pacino', 'Jack Lemmon', 'Alec Baldwin']",['James Foley'],Glengarry Glen Ross,1.0,"['Comedy', 'Musical', 'Romance']",12500000.0,10725228.0,10725228.0,4,2 October 1992,tt0104348,Glengarry Glen Ross,100,"Crime,Drama,Mystery",22834337.0,27722121.0,182,75,2005-04-10,652409.6285714286,97.18,0.8486342857142857,194.75,1075.0857142857142,1992-01-01,4.0,Comedy,Musical,Romance,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
203,25113,Glory Days,100.0,"['Robert Conrad', 'Shane Conrad', 'Duane Davis']",['Robert Conrad'],Jour de gloire,0.0,"['Crime', 'Drama', 'Mystery']",15281701.59965386,30921619.714608133,56035036.586385995,0,11 December 1988,tt0095224,Glory Days,100,Drama,111283.0,1175850.0,1,17,2008-04-27,37094.333333333336,38.536666666666655,0.2779333333333333,201.5,670.0,1988-01-01,0.0,Crime,Drama,Mystery,,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
204,5249,Godspell,103.15557421304445,"['Colton Dauksavage', 'Kaleb Koho', 'Roberto Kerezsi']",['Chris Berg'],Not found,0.0,"['contentRating: TV-PG', 'actor:', '{', '@type: Person', 'url: /name/nm0001066/', 'name: Robert Conrad', '}', '{', '@type: Person', 'url: /name/nm0175723/', 'name: Shane Conrad', '}', '{', '@type: Person', 'url: /name/nm0204523/', 'name: Duane Davis', '}', '{', '@type: Person', 'url: /name/nm0250368/', 'name: Stacy Edwards', '}']",14949084.232996784,37346104.39157334,63708152.96450934,0,3 March 1953,tt1637684,Godspell,80,Musical,11106035.0,27851288.0,264,30,2011-10-16,300163.1081081081,68.64621621621623,0.7435405405405405,199.0,736.5135135135135,1953-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,26958,Golda's Balcony,95.0,['Valerie Harper'],['Jeremy Kagan'],Golda's Balcony,0.0,"['Comedy', 'Drama', 'Musical']",400000.0,23108808.80670204,19503445.114543498,0,10 October 2007,tt0860418,Golda's Balcony,95,Biography,9309657.0,28269162.0,493,14,2003-10-05,143225.4923076923,50.479076923076924,0.6037800000000001,81.01923076923076,589.0,2007-01-01,0.0,Comedy,Drama,Musical,,,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
206,20175,Golden Boy,120.0,"['Harry Riebauer', 'René Deltgen', 'Hildegard Knef']",['John Olden'],Not found,0.0,"['actor: {', '@type: Person', 'url: /name/nm0001320/', 'name: Valerie Harper', '}', 'director: {', '@type: Person', 'url: /name/nm0434571/', 'name: Jeremy Kagan', '}', 'creator:', '{', '@type: Person', 'url: /name/nm0317217/', 'name: William Gibson', '}', '{', '@type: Organization', 'url: /company/co0188550/', '}']",15201505.117769863,32585216.03897371,58066706.24383721,0,25 January 1962,tt0031377,Golden Boy,99,"Drama,Romance,Sport",3106647.0,8152885.0,53,30,2012-11-11,282422.4545454545,55.72363636363638,0.6651818181818181,,983.4545454545456,1962-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,26744,Golden Child,104.5961347074909,"['Patricia Brooks', 'Enrico Di Giuseppe', 'Stephen Douglass']",['George Schaefer'],Hallmark Hall of Fame: Golden Child (#10.3),0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0726043/', 'name: Harry Riebauer', '}', '{', '@type: Person', 'url: /name/nm0217869/', 'name: René Deltgen', '}', '{', '@type: Person', 'url: /name/nm0460651/', 'name: Hildegard Knef', '}', '{', '@type: Person', 'url: /name/nm0824284/', 'name: Leonard Steckel', '}']",15237522.296249172,31527660.12449803,56662320.131898984,0,16 December 1960,tt0595297,Golden Child,\N,\N,828439.0,3542200.0,69,11,1998-03-29,82843.9,24.241,0.3953,50.0,1086.0,1960-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,26856,Good People,104.43083560196524,"['Whitney Cummings', 'Lisa Kudrow', 'Josie Totah']",['Lee Daniels'],Not found,0.0,['Not found'],15318912.052411148,32546649.380771462,58890952.475894436,0,2020,tt1316053,Good People,96,"Crime,Horror,Mystery",5925428.0,9345144.0,101,27,2011-02-13,370339.25,72.854375,0.97444375,,650.0,2020-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,26080,Good Vibrations,60.0,Not found,['Lydia Erbibou'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm1579753/', 'name: Whitney Cummings', '}', '{', '@type: Person', 'url: /name/nm0001435/', 'name: Lisa Kudrow', '}', '{', '@type: Person', 'url: /name/nm4796309/', 'name: Josie Totah', '}', '{', '@type: Person', 'url: /name/nm2870406/', 'name: Ian Harding', '}']",15164851.435922777,33690058.43572697,59541231.24249625,0,15 November 2017,tt10137544,Good Vibrations,\N,Drama,5511066.0,12981141.0,94,50,2004-12-26,306170.33333333326,60.45722222222222,0.5834722222222221,97.22222222222223,1077.111111111111,2017-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,23932,Grace,103.96463527809918,Not found,['Eri Mizutani'],Not found,0.0,"['director: {', '@type: Person', 'url: /name/nm5782491/', 'name: Lydia Erbibou', '}', 'creator:', '{', '@type: Person', 'url: /name/nm5782491/', 'name: Lydia Erbibou', '}', '{', '@type: Organization', 'url: /company/co0359375/', '}', '{', '@type: Organization', 'url: /company/co0533111/', '}']",15144546.519301284,34181000.61814993,60166146.29483503,0,2020,tt0332091,Grace,58,Documentary,6479055.0,15079520.0,108,22,2012-09-16,381120.88235294115,75.87294117647058,0.6220705882352942,197.0,1078.2941176470588,2020-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,19841,Grand Hotel,107.76177147386665,Not found,['Arto af Hällström'],Not found,0.0,"['director: {', '@type: Person', 'url: /name/nm9824432/', 'name: Eri Mizutani', '}', 'creator: {', '@type: Organization', 'url: /company/co0796261/', '}', 'keywords: village']",17766225.05458173,24556654.195997354,64683770.66564576,0,1987,tt0022958,Grand Hotel,112,"Drama,Romance",43084265.0,0.0,1017,31,1989-10-22,328887.51908396947,38.65366412213739,0.7964236641221376,,1350.7175572519086,1987-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,25525,Gray's Anatomy,80.0,"['Spalding Gray', 'Mike McLaughlin', 'Melissa Robertson']",['Steven Soderbergh'],Gray's Anatomy,0.0,"['director: {', '@type: Person', 'url: /name/nm0405508/', 'name: Arto af Hällström', '}', 'creator:', '{', '@type: Person', 'url: /name/nm0577928/', 'name: Arto Melleri', '}', '{', '@type: Organization', 'url: /company/co0013526/', '}']",350000.0,29090.0,29090.0,0,19 March 1997,tt0116447,Gray's Anatomy,80,"Comedy,Drama",459423.0,0.0,21,5,1993-11-07,30628.2,18.50733333333333,0.9011933333333332,,1087.0,1997-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,71,Grease,110.0,"['John Travolta', 'Olivia Newton-John', 'Stockard Channing']",['Randal Kleiser'],Grease,1.0,"['Comedy', 'Drama']",6000000.0,190071103.0,397217505.0,2,16 June 1978,tt0077631,Grease,110,"Musical,Romance",119817954.0,75236934.0,2059,51,1994-04-24,448756.38202247187,59.15842696629219,0.8633820224719105,138.58612440191388,1082.4044943820224,1978-01-01,2.0,Comedy,Drama,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
214,24124,Grey Gardens,104.0,"['Drew Barrymore', 'Jessica Lange', 'Jeanne Tripplehorn']",['Michael Sucsy'],Grey Gardens,0.0,"['Musical', 'Romance']",12000000.0,33644002.50075182,55725418.26675269,0,18 April 2009,tt0073076,Grey Gardens,95,"Comedy,Documentary,Drama",17542980.0,29138274.0,307,33,2006-10-08,407976.27906976745,74.55069767441859,0.7475604651162792,251.37790697674416,920.186046511628,2009-01-01,0.0,Musical,Romance,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
215,25596,Grind,104.87395326776817,"['Daniel Goodwin', 'Tahlia Jade Holt', 'Sasha Dulics']",['Aj Silva'],Not found,0.0,"['Biography', 'Drama']",15336682.88965283,30539146.562501024,55843515.36182891,0,3 October 2018,tt0119228,Grind,96,"Drama,Romance",336065.0,0.0,16,0,1985-06-09,168032.5,31.22,0.42135,,1591.0,2018-01-01,0.0,Biography,Drama,,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
216,25480,Groundhog Day,101.0,"['Bill Murray', 'Andie MacDowell', 'Chris Elliott']",['Harold Ramis'],Groundhog Day,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm6271883/', 'name: Daniel Goodwin', '}', '{', '@type: Person', 'url: /name/nm6280833/', 'name: Tahlia Jade Holt', '}', '{', '@type: Person', 'url: /name/nm8173819/', 'name: Sasha Dulics', '}', '{', '@type: Person', 'url: /name/nm4762553/', 'name: Annisa Belonogoff', '}']",14600000.0,70906973.0,70906973.0,2,12 February 1993,tt0107048,Groundhog Day,101,"Comedy,Fantasy,Romance",19585332.2,33697865.5,176,31,2017-03-19,725382.674074074,89.83592592592593,0.8584185185185186,368.48148148148147,1228.0,1993-01-01,2.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,395,Guys and Dolls,150.0,"['Marlon Brando', 'Jean Simmons', 'Frank Sinatra']",['Joseph L. Mankiewicz'],Guys and Dolls,4.0,"['Comedy', 'Fantasy', 'Romance']",5500000.0,13236742.353963193,38099028.03093138,0,23 December 1955,tt0048140,Guys and Dolls,150,"Comedy,Crime,Musical",75609105.0,18653313.0,1264,61,1992-03-22,455476.5361445783,52.343795180722886,0.8499789156626502,275.0,1273.8614457831325,1955-01-01,0.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
218,5238,Gypsy,143.0,"['Rosalind Russell', 'Natalie Wood', 'Karl Malden']",['Mervyn LeRoy'],Gypsy,3.0,"['Comedy', 'Crime', 'Musical', 'Romance']",4000000.0,38204959.17662251,62958422.161615476,0,1 November 1962,tt0028972,Gypsy,78,"Drama,Romance",98690748.0,111724629.0,1364,95,1989-10-29,536362.7608695652,56.08847826086957,0.7657005434782609,164.66273584905662,1579.3097826086953,1962-01-01,0.0,Comedy,Crime,Musical,Romance,,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
219,27019,Gypsy Passion,104.89276770582082,Not found,Not found,Not found,0.0,"['Biography', 'Comedy', 'Drama', 'Musical']",15352511.611302204,30500169.99818947,55901110.55096924,0,Not found,tt2204844,Gypsy Passion,\N,\N,614574.0,0.0,55,0,1992-11-22,87796.28571428571,26.73142857142857,0.3872857142857143,,1079.0,1984-01-01,0.0,Biography,Comedy,Drama,Musical,,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
220,5151,Hair,121.0,"['John Savage', 'Treat Williams', ""Beverly D'Angelo""]",['Milos Forman'],Hair,2.0,['Not found'],11000000.0,15284643.0,15313606.0,2,15 March 1979,tt0079261,Hair,121,"Comedy,Drama,Musical",54024621.0,96372435.0,586,40,2009-03-08,683855.9620253164,77.11531645569623,0.7573898734177218,243.5949367088608,1453.139240506329,1979-01-01,2.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,527,Hairspray,117.0,"['John Travolta', 'Queen Latifah', 'Nikki Blonsky']",['Adam Shankman'],Hairspray,3.0,"['Comedy', 'Drama', 'Musical', 'Romance', 'War']",75000000.0,118871849.0,203552922.0,2,20 July 2007,tt0095270,Hairspray,92,"Comedy,Drama,Family",252181270.0,331336259.0,2642,31,2002-07-21,746098.4319526628,72.54292899408284,0.8907183431952668,257.0414201183432,1419.0650887573966,2007-01-01,2.0,Comedy,Drama,Musical,Romance,War,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
222,68,Hamilton,160.0,"['Lin-Manuel Miranda', 'Phillipa Soo', 'Leslie Odom Jr.']",['Thomas Kail'],Hamilton,0.0,"['Comedy', 'Drama', 'Musical', 'Romance']",30960302.293707266,115207919.39469177,307842482.15280217,3,3 July 2020,tt0119249,Commander Hamilton,127,"Action,Adventure,Crime",645335116.75,586004990.0,1900,26,2015-07-19,2677739.073651452,249.3165975103733,1.0165751037344393,728.9958506224068,1321.311203319502,2020-01-01,3.0,Comedy,Drama,Musical,Romance,,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
223,9885,Hamlet,240.0,"['Gérard Desarthe', 'Nada Strancar', 'Wladimir Yordanoff']",['Pierre Cavassilas'],Хамлет,0.0,"['Biography', 'Drama', 'History', 'Musical']",15587324.687165823,33590041.93822995,62568598.046117246,0,21 March 1990,tt0000886,"Hamlet, Prince of Denmark",\N,Drama,15770566.0,17455779.0,208,70,1992-03-15,426231.5135135135,60.62783783783784,0.8967081081081079,150.89285714285714,930.7567567567568,1990-01-01,0.0,Biography,Drama,History,Musical,,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
224,24884,Hangmen,90.0,"['Rick Washburn', 'Dog Thomas', 'Keith Bogart']",['J. Christian Ingvordsen'],Hangmen,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0220908/', 'name: Gérard Desarthe', '}', '{', '@type: Person', 'url: /name/nm0833240/', 'name: Nada Strancar', '}', '{', '@type: Person', 'url: /name/nm0948636/', 'name: Wladimir Yordanoff', '}', '{', '@type: Person', 'url: /name/nm0050814/', 'name: Bernard Ballet', '}']",15317761.210205708,30631051.477381032,55846475.91163416,4,1 May 1987,tt0093142,Hangmen,90,"Action,Adventure,Thriller",139321.4,215634.0,0,2,2020-03-01,139321.4,90.35,0.9613,223.0,802.0,1987-01-01,4.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,20576,Harvey,120.0,"['Harry Anderson', 'Leslie Nielsen', 'Swoosie Kurtz']",['George Schaefer'],El invisible Harvey,0.0,"['Action', 'Thriller', 'Adventure']",15314541.488273893,32874923.074799627,59378235.058201954,0,1996,tt0042546,Harvey,104,"Comedy,Drama,Fantasy",6802810.0,10856131.0,62,32,2012-05-20,566900.8333333335,72.25416666666666,0.9892666666666668,,1004.0,1996-01-01,0.0,Action,Thriller,Adventure,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
