,Unnamed: 0,title,FILM_runtime,FILM_stars,FILM_directors,FILM_filming_locations,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres.1,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_mpaa_rating_number,FILM_stars1,FILM_stars2,FILM_stars3,FILM_directors1,FILM_directors2,FILM_directors3
2179,9882,Violet,,,,,,,,,,,,,tt0300619,Violet,80,Drama,6616618.0,14941231.0,128,27,2014-03-30,70.00400000000002,0.836065,,733.65,,,,,,,
2180,9885,Violet,,,,,,,,,,,,,tt11023788,Violet,\N,Horror,6616618.0,14941231.0,128,27,2014-03-30,70.00400000000002,0.836065,,733.65,,,,,,,
2181,9889,Violet,,,,,,,,,,,,,tt11828514,Violet,\N,Thriller,6616618.0,14941231.0,128,27,2014-03-30,70.00400000000002,0.836065,,733.65,,,,,,,
2182,9892,Violet,,,,,,,,,,,,,tt13070792,Violet,\N,Drama,6616618.0,14941231.0,128,27,2014-03-30,70.00400000000002,0.836065,,733.65,,,,,,,
2183,9896,Violet,,,,,,,,,,,,,tt1679337,Violet,\N,\N,6616618.0,14941231.0,128,27,2014-03-30,70.00400000000002,0.836065,,733.65,,,,,,,
2184,9899,Violet,,,,,,,,,,,,,tt2320592,Violet,54,Drama,6616618.0,14941231.0,128,27,2014-03-30,70.00400000000002,0.836065,,733.65,,,,,,,
2185,9900,Violet,,,,,,,,,,,,,tt2377398,Violet,90,"Drama,Fantasy,Romance",6616618.0,14941231.0,128,27,2014-03-30,70.00400000000002,0.836065,,733.65,,,,,,,
2186,9901,Violet,,,,,,,,,,,,,tt3089904,Violet,85,"Action,Drama,Family",6616618.0,14941231.0,128,27,2014-03-30,70.00400000000002,0.836065,,733.65,,,,,,,
2187,9902,Violet,,,,,,,,,,,,,tt3741542,Violet,45,Thriller,6616618.0,14941231.0,128,27,2014-03-30,70.00400000000002,0.836065,,733.65,,,,,,,
2188,9915,Violet,,,,,,,,,,,,,tt5516158,Violet,\N,"Action,Drama,Thriller",6616618.0,14941231.0,128,27,2014-03-30,70.00400000000002,0.836065,,733.65,,,,,,,
2189,9919,Violet,,,,,,,,,,,,,tt6852672,Violet,92,Drama,6616618.0,14941231.0,128,27,2014-03-30,70.00400000000002,0.836065,,733.65,,,,,,,
2190,9924,Violet,,,,,,,,,,,,,tt8020440,Violet,\N,"Horror,Thriller",6616618.0,14941231.0,128,27,2014-03-30,70.00400000000002,0.836065,,733.65,,,,,,,
2191,9931,Violet,,,,,,,,,,,,,tt9521590,Violet,89,"Drama,Horror",6616618.0,14941231.0,128,27,2014-03-30,70.00400000000002,0.836065,,733.65,,,,,,,
2192,9937,9 to 5,,,,,,,,,,,,,tt8074758,9 to 5,\N,Comedy,15231411.0,30597053.0,148,24,2009-04-12,69.74318181818181,0.7998727272727273,300.0,1611.0,,,,,,,
2193,9939,My Favorite Year,,,,,,,,,,,,,tt0084370,My Favorite Year,92,"Comedy,Drama",2005376.0,0.0,36,45,1992-11-01,27.068181818181817,0.8582909090909091,,1060.0,,,,,,,
2194,9940,Roza,,,,,,,,,,,,,tt0084610,Roza,110,Drama,559330.0,0.0,12,20,1987-09-20,28.0375,0.618475,,1024.0,,,,,,,
2195,9944,That Championship Season,,,,,,,,,,,,,tt0084784,That Championship Season,110,Drama,8443019.0,17148465.0,97,28,2011-02-13,84.8475,0.7461,225.0,1071.0,,,,,,,
2196,9945,That Championship Season,,,,,,,,,,,,,tt0192671,That Championship Season,130,Drama,8443019.0,17148465.0,97,28,2011-02-13,84.8475,0.7461,225.0,1071.0,,,,,,,
2197,9947,Tootsie,,,,,,,,,,,,,tt0084805,Tootsie,116,"Comedy,Drama,Romance",38439038.1,66429608.0,293,25,2019-03-31,97.02097560975609,0.7817658536585367,251.2926829268293,1602.6829268292686,,,,,,,
2198,9956,A Christmas Story,,,,,,,,,,,,,tt0085334,A Christmas Story,94,"Comedy,Family",8633547.0,11751311.0,51,15,2012-11-11,94.0925,0.8903125,229.25,1509.5,,,,,,,
2199,9983,A Christmas Story,,,,,,,,,,,,,tt3256718,A Christmas Story,\N,"Family,History",8633547.0,11751311.0,51,15,2012-11-11,94.0925,0.8903125,229.25,1509.5,,,,,,,
2200,9990,A Christmas Story,,,,,,,,,,,,,tt4325974,The Night Before Christmas,\N,\N,8633547.0,11751311.0,51,15,2012-11-11,94.0925,0.8903125,229.25,1509.5,,,,,,,
2201,10001,Curtains,,,,,,,,,,,,,tt0085385,Curtains,89,"Horror,Mystery,Thriller",43628368.0,72265691.0,511,26,2007-03-04,72.37471428571428,0.7403642857142854,251.43571428571425,1381.3714285714286,,,,,,,
2202,10027,Curtains,,,,,,,,,,,,,tt7513582,Curtains,\N,Horror,43628368.0,72265691.0,511,26,2007-03-04,72.37471428571428,0.7403642857142854,251.43571428571425,1381.3714285714286,,,,,,,
2203,10033,Marlene,,,,,,,,,,,,,tt0085905,Marlene,94,"Biography,Documentary",681313.0,1891410.0,25,15,1999-04-04,32.364000000000004,0.49448000000000003,60.0,1079.0,,,,,,,
2204,10034,Marlene,,,,,,,,,,,,,tt0192295,Marlene,132,"Biography,Drama,Music",681313.0,1891410.0,25,15,1999-04-04,32.364000000000004,0.49448000000000003,60.0,1079.0,,,,,,,
2205,10035,Marlene,,,,,,,,,,,,,tt12762096,Marlene,110,Drama,681313.0,1891410.0,25,15,1999-04-04,32.364000000000004,0.49448000000000003,60.0,1079.0,,,,,,,
2206,10037,Marlene,,,,,,,,,,,,,tt4479696,Marlene,95,Action,681313.0,1891410.0,25,15,1999-04-04,32.364000000000004,0.49448000000000003,60.0,1079.0,,,,,,,
2207,10041,Marlene,,,,,,,,,,,,,tt7171356,Marlene,\N,"Biography,Drama",681313.0,1891410.0,25,15,1999-04-04,32.364000000000004,0.49448000000000003,60.0,1079.0,,,,,,,
2208,10042,Marlene,,,,,,,,,,,,,tt9142454,Marlene,105,"Horror,Thriller",681313.0,1891410.0,25,15,1999-04-04,32.364000000000004,0.49448000000000003,60.0,1079.0,,,,,,,
2209,10043,"Say Goodnight, Gracie",,,,,,,,,,,,,tt0086246,"Say Goodnight, Gracie",90,Drama,5874615.0,14491438.0,364,27,2002-09-22,44.765306122448976,0.5670714285714286,68.39285714285714,593.0,,,,,,,
2210,10049,True West,,,,,,,,,,,,,tt0328719,True West,107,Drama,10922724.9,15330512.0,215,51,2000-02-20,64.39472222222221,0.8840777777777773,160.68055555555554,666.0555555555555,,,,,,,
2211,10053,True West,,,,,,,,,,,,,tt8681570,True West,\N,Drama,10922724.9,15330512.0,215,51,2000-02-20,64.39472222222221,0.8840777777777773,160.68055555555554,666.0555555555555,,,,,,,
2212,10055,Big Deal,,,,,,,,,,,,,tt0088801,Big Deal,85,Comedy,2270309.0,0.0,69,8,1986-04-06,34.239000000000004,0.4946299999999999,,1741.0,,,,,,,
2213,10056,Big Deal,,,,,,,,,,,,,tt0310745,Big Deal,85,"Comedy,Crime",2270309.0,0.0,69,8,1986-04-06,34.239000000000004,0.4946299999999999,,1741.0,,,,,,,
2214,10072,Big Deal,,,,,,,,,,,,,tt9319706,Big Deal,\N,Comedy,2270309.0,0.0,69,8,1986-04-06,34.239000000000004,0.4946299999999999,,1741.0,,,,,,,
2215,10075,Me and My Girl,,,,,,,,,,,,,tt0420771,Me and My Girl,145,Musical,79655591.0,0.0,1417,11,1986-08-03,38.392569832402216,0.9168620111731842,,1572.9497206703913,,,,,,,
2216,10077,Amadeus,,,,,,,,,,,,,tt0086879,Amadeus,160,"Biography,Drama,History",5242594.0,10759027.0,173,10,1999-12-12,43.21521739130434,0.6689130434782607,70.0,993.0,,,,,,,
2217,10078,Amadeus,,,,,,,,,,,,,tt0229208,Amadeus,125,\N,5242594.0,10759027.0,173,10,1999-12-12,43.21521739130434,0.6689130434782607,70.0,993.0,,,,,,,
2218,10085,Footloose,,,,,,,,,,,,,tt0087277,Footloose,107,"Drama,Music,Romance",37134917.0,60307697.0,709,18,1998-10-11,47.49384615384612,0.7956967032967033,76.26373626373626,1348.7912087912089,,,,,,,
2219,10088,Footloose,,,,,,,,,,,,,tt1068242,Footloose,113,"Comedy,Drama,Music",37134917.0,60307697.0,709,18,1998-10-11,47.49384615384612,0.7956967032967033,76.26373626373626,1348.7912087912089,,,,,,,
2220,10103,The Gin Game,,,,,,,,,,,,,tt0087334,The Gin Game,83,Drama,7524236.83,13893308.0,229,42,1997-04-06,49.631944444444436,0.6374944444444446,125.0,864.2777777777777,,,,,,,
2221,10104,The Gin Game,,,,,,,,,,,,,tt0362680,The Gin Game,90,Drama,7524236.83,13893308.0,229,42,1997-04-06,49.631944444444436,0.6374944444444446,125.0,864.2777777777777,,,,,,,
2222,10106,Absurd Person Singular,,,,,,,,,,,,,tt0088667,Absurd Person Singular,115,Comedy,1816196.0,3956357.0,56,29,2005-09-25,48.69545454545455,0.6816090909090909,79.0,645.0909090909091,,,,,,,
2223,10107,As Is,,,,,,,,,,,,,tt0088741,As Is,86,Drama,1974664.0,0.0,248,0,1985-06-09,17.836129032258068,0.6530935483870969,,684.2903225806451,,,,,,,
2224,10113,The Color Purple,,,,,,,,,,,,,tt0088939,The Color Purple,154,Drama,147709700.89999998,200764487.0,1352,63,2005-11-06,82.04718232044198,0.8501044198895037,218.16298342541438,1478.0552486187844,,,,,,,
2225,10114,The Color Purple,,,,,,,,,,,,,tt1200263,The Color Purple,\N,"Drama,Musical",147709700.89999998,200764487.0,1352,63,2005-11-06,82.04718232044198,0.8501044198895037,218.16298342541438,1478.0552486187844,,,,,,,
2226,10120,Contact,,,,,,,,,,,,,tt0118884,Contact,150,"Drama,Mystery,Sci-Fi",60218526.0,85427075.0,1010,31,2000-03-05,63.72267175572518,0.8391045801526722,85.15267175572521,1067.0,,,,,,,
2227,10121,Contact,,,,,,,,,,,,,tt0266426,Contact,90,Documentary,60218526.0,85427075.0,1010,31,2000-03-05,63.72267175572518,0.8391045801526722,85.15267175572521,1067.0,,,,,,,
2228,10122,Contact,,,,,,,,,,,,,tt0335016,Contact,120,Musical,60218526.0,85427075.0,1010,31,2000-03-05,63.72267175572518,0.8391045801526722,85.15267175572521,1067.0,,,,,,,
2229,10126,Contact,,,,,,,,,,,,,tt0424906,Contact,\N,"Documentary,Sci-Fi",60218526.0,85427075.0,1010,31,2000-03-05,63.72267175572518,0.8391045801526722,85.15267175572521,1067.0,,,,,,,
2230,10163,Contact,,,,,,,,,,,,,tt1564021,Contact,79,"Documentary,History",60218526.0,85427075.0,1010,31,2000-03-05,63.72267175572518,0.8391045801526722,85.15267175572521,1067.0,,,,,,,
2231,10207,Contact,,,,,,,,,,,,,tt7332012,Contact,172,Documentary,60218526.0,85427075.0,1010,31,2000-03-05,63.72267175572518,0.8391045801526722,85.15267175572521,1067.0,,,,,,,
2232,10216,Contact,,,,,,,,,,,,,tt9020882,Contact,\N,Thriller,60218526.0,85427075.0,1010,31,2000-03-05,63.72267175572518,0.8391045801526722,85.15267175572521,1067.0,,,,,,,
2233,10222,King David,,,,,,,,,,,,,tt0089420,King David,114,"Adventure,Biography,Drama",677313.0,1003185.0,6,3,1997-05-18,52.81,0.82525,75.0,1716.0,,,,,,,
2234,10223,King David,,,,,,,,,,,,,tt0157897,King David,50,Documentary,677313.0,1003185.0,6,3,1997-05-18,52.81,0.82525,75.0,1716.0,,,,,,,
2235,10228,King David,,,,,,,,,,,,,tt2386247,King David,60,Drama,677313.0,1003185.0,6,3,1997-05-18,52.81,0.82525,75.0,1716.0,,,,,,,
2236,10229,King David,,,,,,,,,,,,,tt4158098,King David,\N,Drama,677313.0,1003185.0,6,3,1997-05-18,52.81,0.82525,75.0,1716.0,,,,,,,
2237,10230,King David,,,,,,,,,,,,,tt5020560,King David,88,Animation,677313.0,1003185.0,6,3,1997-05-18,52.81,0.82525,75.0,1716.0,,,,,,,
2238,10232,Kiss of the Spider Woman,,,,,,,,,,,,,tt0089424,Kiss of the Spider Woman,120,Drama,42138889.0,536061.0,904,16,1993-04-25,48.34373913043478,0.8296043478260869,70.0,1131.0,,,,,,,
2239,10233,Shadowlands,,,,,,,,,,,,,tt0090005,Shadowlands,92,"Biography,Drama,Romance",2712597.0,0.0,169,11,1990-11-04,22.10652173913043,0.6358695652173911,,1076.0,,,,,,,
2240,10234,Shadowlands,,,,,,,,,,,,,tt0108101,Shadowlands,131,"Biography,Drama,Romance",2712597.0,0.0,169,11,1990-11-04,22.10652173913043,0.6358695652173911,,1076.0,,,,,,,
2241,10235,Shadowlands,,,,,,,,,,,,,tt10662012,Shadowlands,\N,\N,2712597.0,0.0,169,11,1990-11-04,22.10652173913043,0.6358695652173911,,1076.0,,,,,,,
2242,10238,Shadowlands,,,,,,,,,,,,,tt6834548,Shadowlands,\N,Thriller,2712597.0,0.0,169,11,1990-11-04,22.10652173913043,0.6358695652173911,,1076.0,,,,,,,
2243,10239,Shadowlands,,,,,,,,,,,,,tt7021560,Shadowlands,46,Thriller,2712597.0,0.0,169,11,1990-11-04,22.10652173913043,0.6358695652173911,,1076.0,,,,,,,
2244,10241,The Trip to Bountiful,,,,,,,,,,,,,tt0090203,The Trip to Bountiful,108,Drama,13498945.0,26500305.0,187,27,2013-03-31,85.86206896551721,0.7093655172413793,250.0,1063.0,,,,,,,
2245,10242,The Trip to Bountiful,,,,,,,,,,,,,tt0274991,The Trip to Bountiful,60,Drama,13498945.0,26500305.0,187,27,2013-03-31,85.86206896551721,0.7093655172413793,250.0,1063.0,,,,,,,
2246,10244,The Trip to Bountiful,,,,,,,,,,,,,tt3317326,The Trip to Bountiful,102,Drama,13498945.0,26500305.0,187,27,2013-03-31,85.86206896551721,0.7093655172413793,250.0,1063.0,,,,,,,
2247,10246,"'night, Mother",,,,,,,,,,,,,tt0090556,"'night, Mother",96,Drama,2011480.0,7329105.0,65,26,2004-10-24,52.46999999999999,0.3994666666666665,86.25,1078.0,,,,,,,
2248,10247,Brighton Beach Memoirs,,,,,,,,,,,,,tt0090774,Brighton Beach Memoirs,108,Comedy,5423483.0,3634353.0,401,25,1985-06-09,19.665370370370365,0.483122222222222,148.5,1352.9444444444443,,,,,,,
2249,10248,Children of a Lesser God,,,,,,,,,,,,,tt0090830,Children of a Lesser God,119,"Drama,Romance",3424262.3,9568914.0,54,23,2018-03-25,54.736999999999995,0.8113199999999999,247.0,1004.0,,,,,,,
2250,10252,Rose,,,,,,,,,,,,,tt0197838,Rose,\N,\N,1230595.0,2592700.0,42,13,2000-04-02,30.22125,0.7961124999999999,60.0,924.0,,,,,,,
2251,10256,Rose,,,,,,,,,,,,,tt0445682,Rose,\N,Drama,1230595.0,2592700.0,42,13,2000-04-02,30.22125,0.7961124999999999,60.0,924.0,,,,,,,
2252,10257,Rose,,,,,,,,,,,,,tt0461701,Rose,93,Drama,1230595.0,2592700.0,42,13,2000-04-02,30.22125,0.7961124999999999,60.0,924.0,,,,,,,
2253,10258,Rose,,,,,,,,,,,,,tt0492340,Rose,\N,\N,1230595.0,2592700.0,42,13,2000-04-02,30.22125,0.7961124999999999,60.0,924.0,,,,,,,
2254,10280,Rose,,,,,,,,,,,,,tt11925598,Rose,\N,Drama,1230595.0,2592700.0,42,13,2000-04-02,30.22125,0.7961124999999999,60.0,924.0,,,,,,,
2255,10297,Rose,,,,,,,,,,,,,tt2005331,Rose,86,"Crime,Drama",1230595.0,2592700.0,42,13,2000-04-02,30.22125,0.7961124999999999,60.0,924.0,,,,,,,
2256,10302,Rose,,,,,,,,,,,,,tt3103310,Rose,\N,"Drama,Thriller",1230595.0,2592700.0,42,13,2000-04-02,30.22125,0.7961124999999999,60.0,924.0,,,,,,,
2257,10312,Rose,,,,,,,,,,,,,tt3813908,Rose,\N,"Drama,Romance",1230595.0,2592700.0,42,13,2000-04-02,30.22125,0.7961124999999999,60.0,924.0,,,,,,,
2258,10358,Rose,,,,,,,,,,,,,tt8886552,Rose,91,"Crime,Romance",1230595.0,2592700.0,42,13,2000-04-02,30.22125,0.7961124999999999,60.0,924.0,,,,,,,
2259,10361,Rose,,,,,,,,,,,,,tt9412852,Rose,\N,Drama,1230595.0,2592700.0,42,13,2000-04-02,30.22125,0.7961124999999999,60.0,924.0,,,,,,,
2260,10363,Rose,,,,,,,,,,,,,tt9643228,Rose,86,Horror,1230595.0,2592700.0,42,13,2000-04-02,30.22125,0.7961124999999999,60.0,924.0,,,,,,,
2261,10368,Sunday in the Park with George,,,,,,,,,,,,,tt8664132,Sunday in the Park with George,\N,Musical,21657785.0,27660115.0,362,43,1985-06-09,63.35038461538462,0.8705096153846154,214.62878787878788,910.2307692307692,,,,,,,
2262,10369,Hangmen,,,,,,,,,,,,,tt0093142,Hangmen,90,"Action,Adventure,Thriller",139321.4,215634.0,0,2,2020-03-01,90.35,0.9613,223.0,802.0,,,,,,,
2263,10372,Metamorphosis,,,,,,,,,,,,,tt0097874,Metamorphosis,92,"Horror,Sci-Fi",2684265.0,0.0,96,5,1989-03-05,32.826153846153844,0.7441846153846154,,1086.0,,,,,,,
2264,10376,Metamorphosis,,,,,,,,,,,,,tt0431265,Metamorphosis,98,"Fantasy,Horror,Thriller",2684265.0,0.0,96,5,1989-03-05,32.826153846153844,0.7441846153846154,,1086.0,,,,,,,
2265,10406,Metamorphosis,,,,,,,,,,,,,tt11261004,Metamorphosis,98,Drama,2684265.0,0.0,96,5,1989-03-05,32.826153846153844,0.7441846153846154,,1086.0,,,,,,,
2266,10413,Metamorphosis,,,,,,,,,,,,,tt12623692,Metamorphosis,\N,"Drama,Horror,Sci-Fi",2684265.0,0.0,96,5,1989-03-05,32.826153846153844,0.7441846153846154,,1086.0,,,,,,,
2267,10415,Metamorphosis,,,,,,,,,,,,,tt1293092,Metamorphosis,95,Mystery,2684265.0,0.0,96,5,1989-03-05,32.826153846153844,0.7441846153846154,,1086.0,,,,,,,
2268,10421,Metamorphosis,,,,,,,,,,,,,tt1446106,Metamorphosis,95,Documentary,2684265.0,0.0,96,5,1989-03-05,32.826153846153844,0.7441846153846154,,1086.0,,,,,,,
2269,10434,Metamorphosis,,,,,,,,,,,,,tt2108572,Metamorphosis,75,"Drama,Mystery,Thriller",2684265.0,0.0,96,5,1989-03-05,32.826153846153844,0.7441846153846154,,1086.0,,,,,,,
2270,10438,Metamorphosis,,,,,,,,,,,,,tt2319941,Metamorphosis,102,Drama,2684265.0,0.0,96,5,1989-03-05,32.826153846153844,0.7441846153846154,,1086.0,,,,,,,
2271,10440,Metamorphosis,,,,,,,,,,,,,tt2819850,Metamorphosis,52,Documentary,2684265.0,0.0,96,5,1989-03-05,32.826153846153844,0.7441846153846154,,1086.0,,,,,,,
2272,10455,Metamorphosis,,,,,,,,,,,,,tt3920736,Metamorphosis,94,Drama,2684265.0,0.0,96,5,1989-03-05,32.826153846153844,0.7441846153846154,,1086.0,,,,,,,
2273,10464,Metamorphosis,,,,,,,,,,,,,tt5586826,Metamorphosis,101,Documentary,2684265.0,0.0,96,5,1989-03-05,32.826153846153844,0.7441846153846154,,1086.0,,,,,,,
2274,10465,Metamorphosis,,,,,,,,,,,,,tt5677760,Metamorphosis,64,"Documentary,News",2684265.0,0.0,96,5,1989-03-05,32.826153846153844,0.7441846153846154,,1086.0,,,,,,,
2275,10475,Metamorphosis,,,,,,,,,,,,,tt6385538,Metamorphosis,\N,"Action,Adventure,Sci-Fi",2684265.0,0.0,96,5,1989-03-05,32.826153846153844,0.7441846153846154,,1086.0,,,,,,,
2276,10478,Metamorphosis,,,,,,,,,,,,,tt6778300,Metamorphosis,85,Documentary,2684265.0,0.0,96,5,1989-03-05,32.826153846153844,0.7441846153846154,,1086.0,,,,,,,
2277,10487,Metamorphosis,,,,,,,,,,,,,tt8557832,Metamorphosis,\N,Drama,2684265.0,0.0,96,5,1989-03-05,32.826153846153844,0.7441846153846154,,1086.0,,,,,,,
2278,10498,A Month in the Country,,,,,,,,,,,,,tt0093562,A Month in the Country,96,Drama,1407371.0,399200.0,55,24,1995-04-09,36.76199999999999,0.9736300000000002,55.0,499.0,,,,,,,
2279,10499,A Month in the Country,,,,,,,,,,,,,tt0301241,A Month in the Country,124,Drama,1407371.0,399200.0,55,24,1995-04-09,36.76199999999999,0.9736300000000002,55.0,499.0,,,,,,,
2280,10501,A Month in the Country,,,,,,,,,,,,,tt0451128,A Month in the Country,88,Drama,1407371.0,399200.0,55,24,1995-04-09,36.76199999999999,0.9736300000000002,55.0,499.0,,,,,,,
2281,10504,A Month in the Country,,,,,,,,,,,,,tt4202610,A Month in the Country,\N,Comedy,1407371.0,399200.0,55,24,1995-04-09,36.76199999999999,0.9736300000000002,55.0,499.0,,,,,,,
2282,10506,Orphans,,,,,,,,,,,,,tt0093683,Orphans,115,Drama,4056117.0,8206000.0,37,27,2013-03-31,71.98500000000001,0.8167874999999999,225.0,1071.0,,,,,,,
2283,10507,Orphans,,,,,,,,,,,,,tt0119842,Orphans,101,"Comedy,Drama",4056117.0,8206000.0,37,27,2013-03-31,71.98500000000001,0.8167874999999999,225.0,1071.0,,,,,,,
2284,10514,Orphans,,,,,,,,,,,,,tt0967464,Orphans,80,Drama,4056117.0,8206000.0,37,27,2013-03-31,71.98500000000001,0.8167874999999999,225.0,1071.0,,,,,,,
2285,10528,Beetlejuice,,,,,,,,,,,,,tt0094721,Beetlejuice,92,"Comedy,Fantasy",50765871.95,64088245.0,356,27,2019-03-31,95.63734693877548,0.9264040816326528,275.0408163265306,1490.0816326530612,,,,,,,
2286,10537,Big,,,,,,,,,,,,,tt0094737,Big,104,"Comedy,Drama,Fantasy",9736877.0,0.0,193,22,1996-04-14,42.200740740740734,0.7384407407407407,70.0,1449.0,,,,,,,
2287,10559,Big,,,,,,,,,,,,,tt7766254,Big,99,Documentary,9736877.0,0.0,193,22,1996-04-14,42.200740740740734,0.7384407407407407,70.0,1449.0,,,,,,,
2288,10561,Biloxi Blues,,,,,,,,,,,,,tt0094746,Biloxi Blues,106,"Comedy,Drama",10760653.0,0.0,448,0,1985-06-09,25.666607142857142,0.6859714285714282,,1336.0,,,,,,,
2289,10563,The Caine Mutiny Court-Martial,,,,,,,,,,,,,tt0094826,The Caine Mutiny Court-Martial,100,"Drama,War",945803.0,3874205.0,17,27,2006-04-16,49.11333333333334,0.4181333333333334,176.25,1079.0,,,,,,,
2290,10566,Dirty Rotten Scoundrels,,,,,,,,,,,,,tt0095031,Dirty Rotten Scoundrels,110,"Comedy,Crime",58033865.0,78671357.0,627,36,2005-02-06,71.36253012048192,0.8491710843373494,175.34638554216866,1435.0,,,,,,,
2291,10571,Glory Days,,,,,,,,,,,,,tt0095224,Glory Days,100,Drama,111283.0,1175850.0,1,17,2008-04-27,38.536666666666655,0.2779333333333333,201.5,670.0,,,,,,,
2292,10574,Glory Days,,,,,,,,,,,,,tt0251097,Glory Days,65,"Action,Drama,Family",111283.0,1175850.0,1,17,2008-04-27,38.536666666666655,0.2779333333333333,201.5,670.0,,,,,,,
2293,10589,Glory Days,,,,,,,,,,,,,tt1563127,Glory Days,109,"Drama,Music",111283.0,1175850.0,1,17,2008-04-27,38.536666666666655,0.2779333333333333,201.5,670.0,,,,,,,
2294,10608,High Fidelity,,,,,,,,,,,,,tt0095301,High Fidelity,85,"Biography,Documentary,Music",1096116.0,3925972.0,13,19,2006-11-26,54.755,0.436,251.25,1435.0,,,,,,,
2295,10609,High Fidelity,,,,,,,,,,,,,tt0146882,High Fidelity,113,"Comedy,Drama,Music",1096116.0,3925972.0,13,19,2006-11-26,54.755,0.436,251.25,1435.0,,,,,,,
2296,10619,Leap of Faith,,,,,,,,,,,,,tt0095507,Leap of Faith,97,Drama,1343840.0,7711360.0,19,25,2012-04-08,26.835000000000004,0.8375500000000001,225.0,1367.0,,,,,,,
2297,10620,Leap of Faith,,,,,,,,,,,,,tt0104695,Leap of Faith,108,"Comedy,Drama,Romance",1343840.0,7711360.0,19,25,2012-04-08,26.835000000000004,0.8375500000000001,225.0,1367.0,,,,,,,
2298,10651,Leap of Faith,,,,,,,,,,,,,tt12264482,Leap of Faith,46,Documentary,1343840.0,7711360.0,19,25,2012-04-08,26.835000000000004,0.8375500000000001,225.0,1367.0,,,,,,,
2299,10657,Leap of Faith,,,,,,,,,,,,,tt1547042,Leap of Faith,95,Documentary,1343840.0,7711360.0,19,25,2012-04-08,26.835000000000004,0.8375500000000001,225.0,1367.0,,,,,,,
2300,10680,Leap of Faith,,,,,,,,,,,,,tt5013948,Leap of Faith,\N,Documentary,1343840.0,7711360.0,19,25,2012-04-08,26.835000000000004,0.8375500000000001,225.0,1367.0,,,,,,,
2301,10694,Leap of Faith,,,,,,,,,,,,,tt7127058,Leap of Faith,\N,Thriller,1343840.0,7711360.0,19,25,2012-04-08,26.835000000000004,0.8375500000000001,225.0,1367.0,,,,,,,
2302,10705,Souvenir,,,,,,,,,,,,,tt0096148,Souvenir,93,Drama,945935.0,4356023.0,68,14,2005-10-30,43.12727272727273,0.3761909090909091,86.25,712.1818181818181,,,,,,,
2303,10706,Souvenir,,,,,,,,,,,,,tt0108182,Souvenir,78,Drama,945935.0,4356023.0,68,14,2005-10-30,43.12727272727273,0.3761909090909091,86.25,712.1818181818181,,,,,,,
2304,10707,Souvenir,,,,,,,,,,,,,tt0111249,Souvenir,90,Comedy,945935.0,4356023.0,68,14,2005-10-30,43.12727272727273,0.3761909090909091,86.25,712.1818181818181,,,,,,,
2305,10710,Souvenir,,,,,,,,,,,,,tt0491157,Souvenir,80,Mystery,945935.0,4356023.0,68,14,2005-10-30,43.12727272727273,0.3761909090909091,86.25,712.1818181818181,,,,,,,
2306,10725,Souvenir,,,,,,,,,,,,,tt1525430,Souvenir,83,Drama,945935.0,4356023.0,68,14,2005-10-30,43.12727272727273,0.3761909090909091,86.25,712.1818181818181,,,,,,,
2307,10730,Souvenir,,,,,,,,,,,,,tt2387692,Souvenir,90,"Drama,Music,Romance",945935.0,4356023.0,68,14,2005-10-30,43.12727272727273,0.3761909090909091,86.25,712.1818181818181,,,,,,,
2308,10731,Souvenir,,,,,,,,,,,,,tt2389092,Souvenir,86,"Comedy,Romance",945935.0,4356023.0,68,14,2005-10-30,43.12727272727273,0.3761909090909091,86.25,712.1818181818181,,,,,,,
2309,10735,Souvenir,,,,,,,,,,,,,tt3478898,Souvenir,86,Documentary,945935.0,4356023.0,68,14,2005-10-30,43.12727272727273,0.3761909090909091,86.25,712.1818181818181,,,,,,,
2310,10739,Souvenir,,,,,,,,,,,,,tt6473982,Souvenir,\N,Drama,945935.0,4356023.0,68,14,2005-10-30,43.12727272727273,0.3761909090909091,86.25,712.1818181818181,,,,,,,
2311,10749,Talk Radio,,,,,,,,,,,,,tt0096219,Talk Radio,110,Drama,4489013.0,12000900.0,121,29,2007-02-18,53.21947368421052,0.5145,251.25,1095.0,,,,,,,
2312,10761,Catch Me If You Can,,,,,,,,,,,,,tt0097029,Catch Me If You Can,106,"Action,Comedy,Drama",16863570.0,32615900.0,166,32,2011-03-13,69.52000000000001,0.8614384615384615,200.0,1422.0,,,,,,,
2313,10762,Catch Me If You Can,,,,,,,,,,,,,tt0175733,Catch Me If You Can,120,"Action,Comedy,Crime",16863570.0,32615900.0,166,32,2011-03-13,69.52000000000001,0.8614384615384615,200.0,1422.0,,,,,,,
2314,10763,Catch Me If You Can,,,,,,,,,,,,,tt0264464,Catch Me If You Can,141,"Biography,Crime,Drama",16863570.0,32615900.0,166,32,2011-03-13,69.52000000000001,0.8614384615384615,200.0,1422.0,,,,,,,
