,index,title,FILM_runtime,FILM_stars,FILM_directors,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_mpaa_rating_number,FILM_release_year
382,25370,The Road to Mecca,105.0,"['Yvonne Bryceland', 'Kathy Bates', 'Athol Fugard']","['Athol Fugard', 'Peter Goldsmid']",Die Straße nach Mekka,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm0117304/', 'name: Yvonne Bryceland', '}', '{', '@type: Person', 'url: /name/nm0000870/', 'name: Kathy Bates', '}', '{', '@type: Person', 'url: /name/nm0297538/', 'name: Athol Fugard', '}', '{', '@type: Person', 'url: /name/nm0887564/', 'name: Louis van Niekerk', '}']",18702908.00559317,66692670.50105042,117460103.96547368,0,23 August 1991,tt0105266,The Road to Mecca,105,Drama,2082656.0,7202700.0,56,34,2011-12-18,48.474999999999994,0.6440166666666666,193.88881378501034,727.0,0,1991-01-01
383,25371,Sister Act,100.0,"['Whoopi Goldberg', 'Maggie Smith', 'Kathy Najimy']",['Emile Ardolino'],Sister Act,2.0,"['Comedy', 'Crime', 'Family', 'Music']",31000000.0,139605150.0,231605150.0,2,29 May 1992,tt0105417,Sister Act,100,"Comedy,Crime,Family",52509237.0,109166803.0,561,28,2011-03-27,72.5218666666667,0.7287200000000001,200.0,1694.4933333333333,2,1992-01-01
384,25373,Blood Brothers,53.0,Not found,['Jeff Patterson'],Not found,0.0,"['director: {', '@type: Person', 'url: /name/nm0666260/', 'name: Jeff Patterson', '}', 'creator: [', '{', '@type: Person', 'url: /name/nm0666260/', 'name: Jeff Patterson', '}', '{', '@type: Organization', 'url: /company/co0099658/', '}']",18702908.00559317,66692670.50105042,117460103.96547368,0,1998,tt0106430,Silent Witness: What a Child Saw,80,"Crime,Drama",20752831.0,0.0,840,13,1993-04-18,37.129345794392535,0.6565299065420561,193.88881378501034,992.0,0,1998-01-01
385,25457,A Bronx Tale,121.0,"['Robert De Niro', 'Chazz Palminteri', 'Lillo Brancato']",['Robert De Niro'],A Bronx Tale,0.0,"['Crime', 'Drama', 'Romance']",22000000.0,17287898.0,17287898.0,4,1 October 1993,tt0106489,A Bronx Tale,121,"Crime,Drama,Romance",68722968.43999995,84757024.0,700,28,2016-11-06,100.18391304347828,0.8986597826086953,246.2391304347826,1044.0,4,1993-01-01
386,25461,The Cemetery Club,106.0,"['Ellen Burstyn', 'Olympia Dukakis', 'Diane Ladd']",['Bill Duke'],Looking for a Live One,0.0,"['contentRating: PG-13', 'actor: [', '{', '@type: Person', 'url: /name/nm0000995/', 'name: Ellen Burstyn', '}', '{', '@type: Person', 'url: /name/nm0001156/', 'name: Olympia Dukakis', '}', '{', '@type: Person', 'url: /name/nm0002663/', 'name: Diane Ladd', '}', '{', '@type: Person', 'url: /name/nm0000732/', 'name: Danny Aiello', '}']",18702908.00559317,6011745.0,6011745.0,3,12 February 1993,tt0106536,The Cemetery Club,107,Comedy,363036.0,0.0,56,10,1990-05-06,10.232222222222223,0.5159333333333334,193.88881378501034,1090.0,3,1993-01-01
387,25462,Chess,103.70863291758376,"['Dileep', 'Bhavana', 'Vijayaraghavan']",['Raj Babu'],Not found,0.0,"['Action', 'Comedy', 'Crime', 'Thriller']",18702908.00559317,66692670.50105042,117460103.96547368,0,7 July 2006,tt0842001,Chess,\N,"Action,Comedy,Crime",3806343.0,0.0,68,17,1988-04-17,37.85818181818182,0.8423363636363635,193.88881378501034,1406.0,0,2006-01-01
388,25468,Groundhog Day,101.0,"['Bill Murray', 'Andie MacDowell', 'Chris Elliott']",['Harold Ramis'],Groundhog Day,0.0,"['Comedy', 'Fantasy', 'Romance']",14600000.0,70906973.0,70906973.0,2,12 February 1993,tt0107048,Groundhog Day,101,"Comedy,Fantasy,Romance",19585332.2,33697865.5,176,31,2017-03-19,89.83592592592593,0.8584185185185186,368.48148148148147,1228.0,2,1993-01-01
389,25469,Lillian,82.0,"['Lillian Folley', 'Wilhamenia Dickens', 'Ricky Green']",['David D. Williams'],Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm0284340/', 'name: Lillian Folley', '}', '{', '@type: Person', 'url: /name/nm0225343/', 'name: Wilhamenia Dickens', '}', '{', '@type: Person', 'url: /name/nm1208839/', 'name: Ricky Green', '}', '{', '@type: Person', 'url: /name/nm1684630/', 'name: Steve Pérez', '}']",18702908.00559317,66692670.50105042,6305.0,0,21 August 2002,tt0107419,Lillian,82,Biography,279551.0,0.0,45,5,1986-01-12,19.895714285714284,0.2937857142857143,193.88881378501034,1088.0,0,2002-01-01
390,25473,Lost in Yonkers,114.0,"['Richard Dreyfuss', 'Mercedes Ruehl', 'Irene Worth']",['Martha Coolidge'],Lost in Yonkers,0.0,"['Comedy', 'Drama']",15000000.0,9285189.0,9285189.0,2,14 May 1993,tt0107443,Lost in Yonkers,114,"Comedy,Drama",23275602.0,0.0,780,11,1991-02-17,29.685050505050512,0.7138070707070708,193.88881378501034,1368.0,2,1993-01-01
391,25474,M. Butterfly,101.0,"['Jeremy Irons', 'John Lone', 'Barbara Sukowa']",['David Cronenberg'],M. Butterfly,0.0,"['Drama', 'Romance']",18702908.00559317,1498795.0,1498795.0,4,1 October 1993,tt0107468,M. Butterfly,101,"Drama,Romance",27409825.770000003,9480788.0,838,28,1988-03-13,36.033727272727276,0.8552009090909092,227.0,1059.3818181818183,4,1993-01-01
392,25475,The Secret Rapture,97.0,"['Juliet Stevenson', 'Joanne Whalley', 'Penelope Wilton']",['Howard Davies'],Entusiasmo Secreto,0.0,"['Drama', 'Romance', 'Thriller']",18702908.00559317,18719.0,18719.0,4,3 June 1994,tt0108072,The Secret Rapture,97,"Drama,Romance,Thriller",256723.0,0.0,12,19,1989-10-15,19.5575,0.42484999999999995,193.88881378501034,1096.0,4,1994-01-01
393,25476,Six Degrees of Separation,112.0,"['Will Smith', 'Stockard Channing', 'Donald Sutherland']",['Fred Schepisi'],Six Degrees of Separation,1.0,"['Comedy', 'Drama', 'Mystery']",12000000.0,6405918.0,6405918.0,4,8 December 1993,tt0108149,Six Degrees of Separation,112,"Comedy,Drama,Mystery",18983263.500000004,10606056.0,548,32,1990-11-04,39.20424657534247,0.8247178082191782,197.0,1052.849315068493,4,1993-01-01
394,25477,Bullets Over Broadway,98.0,"['John Cusack', 'Dianne Wiest', 'Jennifer Tilly']",['Woody Allen'],Bullets Over Broadway,0.0,"['Comedy', 'Crime']",20000000.0,13383747.0,13383747.0,4,24 February 1995,tt0109348,Bullets Over Broadway,98,"Comedy,Crime",18176367.0,35585580.0,156,33,2014-03-16,80.34291666666667,0.7381624999999999,252.0,1630.0,4,1995-01-01
395,25478,Oleanna,89.0,"['William H. Macy', 'Debra Eisenstadt', 'Diego Pineda']",['David Mamet'],David Mamet's Oleanna,0.0,"['Drama', 'Thriller']",18702908.00559317,124693.0,124693.0,0,4 November 1994,tt0110722,Oleanna,89,"Drama,Thriller",2177335.0,7028640.0,65,15,2009-10-04,55.44,0.62219,200.0,801.2,0,1994-01-01
396,25479,Spoils of War,87.0,"['Preston James Hillier', 'Krash Miller', 'Russell Whaley']",['Jean Liberté'],Ghanayem e Jangy,0.0,"['Action', 'War']",500000.0,66692670.50105042,117460103.96547368,0,31 December 2009,tt0111266,In Spite of Love,100,"Drama,Family",640059.0,0.0,36,14,1988-10-30,20.96,0.6133857142857142,193.88881378501034,1002.8571428571429,0,2009-01-01
397,25481,Spring Awakening,100.0,"['Sherilyn Fenn', 'Jamey Sheridan', 'Elizabeth Wilson']",['Jack Gold'],Despertar da primavera,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm0000145/', 'name: Sherilyn Fenn', '}', '{', '@type: Person', 'url: /name/nm0792177/', 'name: Jamey Sheridan', '}', '{', '@type: Person', 'url: /name/nm0933361/', 'name: Elizabeth Wilson', '}', '{', '@type: Person', 'url: /name/nm0205423/', 'name: Sammi Davis', '}']",18702908.00559317,66692670.50105042,117460103.96547368,0,6 November 1994,tt0111270,Spring Awakening,100,Drama,66156736.900000006,107866137.0,987,51,2006-11-19,72.71360902255641,0.7724601503759402,219.51503759398497,1064.4661654135339,0,1994-01-01
398,25484,Assassins,132.0,"['Sylvester Stallone', 'Antonio Banderas', 'Julianne Moore']",['Richard Donner'],Assassins,0.0,"['Action', 'Crime', 'Thriller']",50000000.0,30303072.0,30303072.0,4,6 October 1995,tt0112401,Assassins,132,"Action,Crime,Thriller",6024383.0,7282369.0,101,26,2004-04-04,56.58625000000001,0.9140937499999999,91.25,913.25,4,1995-01-01
399,25496,The Bridges of Madison County,135.0,"['Clint Eastwood', 'Meryl Streep', 'Annie Corley']",['Clint Eastwood'],The Bridges of Madison County,1.0,"['Drama', 'Romance']",24000000.0,71516617.0,182016617.0,3,2 June 1995,tt0112579,The Bridges of Madison County,135,"Drama,Romance",6729931.0,17361030.0,100,37,2014-01-19,67.01000000000002,0.7327555555555556,223.0,1019.0,3,1995-01-01
400,25497,The Heidi Chronicles,100.0,"['Jamie Lee Curtis', 'Tom Hulce', 'Peter Friedman']",['Paul Bogart'],Alithini eftyhia,3.0,"['actor: [', '{', '@type: Person', 'url: /name/nm0000130/', 'name: Jamie Lee Curtis', '}', '{', '@type: Person', 'url: /name/nm0001371/', 'name: Tom Hulce', '}', '{', '@type: Person', 'url: /name/nm0295334/', 'name: Peter Friedman', '}', '{', '@type: Person', 'url: /name/nm0000326/', 'name: Kim Cattrall', '}']",18702908.00559317,66692670.50105042,117460103.96547368,0,15 October 1995,tt0113282,The Heidi Chronicles,100,Drama,3257022.0,8911920.0,53,27,2015-03-01,65.062,0.63649,223.0,1001.0,0,1995-01-01
401,25498,The Piano Lesson,95.0,"['Charles S. Dutton', 'Alfre Woodard', 'Carl Gordon']",['Lloyd Richards'],Hallmark Hall of Fame: The Piano Lesson (#44.2),1.0,"['Drama', 'Music']",18702908.00559317,66692670.50105042,117460103.96547368,2,5 February 1995,tt0114127,The Piano Lesson,95,"Drama,Music",6396570.0,0.0,328,8,1990-04-15,24.631904761904767,0.8125904761904762,193.88881378501034,949.0,2,1995-01-01
402,25499,Redwood Curtain,100.0,"['Jeff Daniels', 'Lea Salonga', 'Debra Monk']",['John Korty'],Hallmark Hall of Fame: Redwood Curtain (#44.3),1.0,"['contentRating: PG', 'actor: [', '{', '@type: Person', 'url: /name/nm0001099/', 'name: Jeff Daniels', '}', '{', '@type: Person', 'url: /name/nm0758964/', 'name: Lea Salonga', '}', '{', '@type: Person', 'url: /name/nm0598213/', 'name: Debra Monk', '}', '{', '@type: Person', 'url: /name/nm0382819/', 'name: Catherine Hicks', '}']",18702908.00559317,66692670.50105042,117460103.96547368,2,23 April 1995,tt0114252,Redwood Curtain,100,Drama,571015.0,0.0,40,11,1993-03-21,16.858571428571427,0.6404285714285715,193.88881378501034,1080.0,2,1995-01-01
403,25500,Ink,107.0,"['Christopher Soren Kelly', 'Quinn Hunchar', 'Jessica Duffy']",['Jamin Winans'],Ink,0.0,"['Action', 'Drama', 'Fantasy', 'Sci-Fi']",18702908.00559317,66692670.50105042,117460103.96547368,0,23 January 2009,tt1071804,Ink,107,"Action,Drama,Fantasy",5289106.9,11021080.0,87,24,2019-04-07,88.12500000000001,0.8512285714285713,294.7142857142857,637.0,0,2009-01-01
404,25506,Sweat,100.0,"['Magdalena Kolesnik', 'Julian Swiezewski', 'Aleksandra Konieczna']",['Magnus von Horn'],Sweat,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm5972800/', 'name: Magdalena Kolesnik', '}', '{', '@type: Person', 'url: /name/nm6873940/', 'name: Julian Swiezewski', '}', '{', '@type: Person', 'url: /name/nm1452458/', 'name: Aleksandra Konieczna', '}', '{', '@type: Person', 'url: /name/nm0952498/', 'name: Zbigniew Zamachowski', '}']",18702908.00559317,66692670.50105042,117460103.96547368,0,14 October 2020,tt12443946,Sweat,100,Drama,4881456.58,10521177.0,105,24,2017-03-05,70.17117647058824,0.8353352941176471,199.58823529411765,659.0,0,2020-01-01
405,25510,American Buffalo,88.0,"['Dustin Hoffman', 'Dennis Franz', 'Sean Nelson']",['Michael Corrente'],American Buffalo,0.0,"['contentRating: R', 'actor: [', '{', '@type: Person', 'url: /name/nm0000163/', 'name: Dustin Hoffman', '}', '{', '@type: Person', 'url: /name/nm0001240/', 'name: Dennis Franz', '}', '{', '@type: Person', 'url: /name/nm0625735/', 'name: Sean Nelson', '}']",18702908.00559317,665450.0,665450.0,4,13 September 1996,tt0115530,American Buffalo,88,Drama,739550.0,2437093.0,8,20,2008-11-02,50.83,0.521525,250.0,1018.0,4,1996-01-01
406,25511,Breaking the Code,75.0,"['Derek Jacobi', 'Alun Armstrong', 'Blake Ritson']",['Herbert Wise'],A kód feltörése,0.0,"['Biography', 'Drama']",18702908.00559317,66692670.50105042,117460103.96547368,0,2 February 1997,tt0115749,Breaking the Code,75,"Biography,Drama",4186299.0,0.0,169,9,1987-11-08,25.296956521739133,0.6990478260869566,193.88881378501034,1324.2608695652175,0,1997-01-01
407,25512,Getting Away with Murder,91.0,"['Jack Lemmon', 'Dan Aykroyd', 'Lily Tomlin']",['Harvey Miller'],Crime com Castigo,0.0,"['contentRating: R', 'actor: [', '{', '@type: Person', 'url: /name/nm0000493/', 'name: Jack Lemmon', '}', '{', '@type: Person', 'url: /name/nm0000101/', 'name: Dan Aykroyd', '}', '{', '@type: Person', 'url: /name/nm0005499/', 'name: Lily Tomlin', '}', '{', '@type: Person', 'url: /name/nm0001372/', 'name: Bonnie Hunt', '}']",18702908.00559317,197322.0,197322.0,4,12 April 1996,tt0116405,Getting Away with Murder,91,Comedy,1254380.0,0.0,17,29,1996-02-25,33.24166666666667,0.7244999999999999,55.0,1156.0,4,1996-01-01
408,25513,Gray's Anatomy,80.0,"['Spalding Gray', 'Mike McLaughlin', 'Melissa Robertson']",['Steven Soderbergh'],Gray's Anatomy,0.0,"['Comedy', 'Drama']",350000.0,29090.0,29090.0,0,19 March 1997,tt0116447,Gray's Anatomy,80,"Comedy,Drama",459423.0,0.0,21,5,1993-11-07,18.507333333333335,0.9011933333333333,193.88881378501034,1087.0,0,1997-01-01
409,25514,I'm Not Rappaport,135.0,"['Walter Matthau', 'Ossie Davis', 'Amy Irving']",['Herb Gardner'],I'm Not Rappaport,0.0,"['Comedy', 'Drama']",18702908.00559317,26011.0,26011.0,3,24 December 1996,tt0116601,I'm Not Rappaport,135,"Comedy,Drama",15744363.0,3542723.0,944,15,1985-11-24,26.88098360655739,0.7870909836065577,76.25,784.0655737704918,3,1996-01-01
410,25515,Jake's Women,89.0,"['Alan Alda', 'Anne Archer', 'Lolita Davidovich']",['Glenn Jordan'],Jakes Frauen,0.0,"['Drama', 'Comedy']",18702908.00559317,66692670.50105042,117460103.96547368,0,3 March 1996,tt0116680,Jake's Women,89,"Comedy,Drama",7675249.0,0.0,245,14,1992-03-15,30.135757575757573,0.7267696969696972,193.88881378501034,1366.0,0,1996-01-01
411,25516,Jerusalem,168.0,"['Maria Bonnevie', 'Ulf Friberg', 'Pernilla August']",['Bille August'],Jerozolima,0.0,"['contentRating: PG-13', 'actor: [', '{', '@type: Person', 'url: /name/nm0095013/', 'name: Maria Bonnevie', '}', '{', '@type: Person', 'url: /name/nm0294746/', 'name: Ulf Friberg', '}', '{', '@type: Person', 'url: /name/nm0000278/', 'name: Pernilla August', '}', '{', '@type: Person', 'url: /name/nm0256890/', 'name: Lena Endre', '}']",18702908.00559317,66692670.50105042,117460103.96547368,3,7 March 1997,tt0116696,Jerusalem,168,Drama,8004618.0,18036580.0,141,21,2011-04-03,67.33,0.7360047619047618,225.0,997.9047619047619,3,1997-01-01
412,25520,Marvin's Room,98.0,"['Meryl Streep', 'Leonardo DiCaprio', 'Diane Keaton']",['Jerry Zaks'],Marvin's Room,1.0,"['contentRating: PG-13', 'actor: [', '{', '@type: Person', 'url: /name/nm0000658/', 'name: Meryl Streep', '}', '{', '@type: Person', 'url: /name/nm0000138/', 'name: Leonardo DiCaprio', '}', '{', '@type: Person', 'url: /name/nm0000473/', 'name: Diane Keaton', '}', '{', '@type: Person', 'url: /name/nm0000134/', 'name: Robert De Niro', '}']",23000000.0,12803305.0,12803305.0,3,28 February 1997,tt0116999,Marvin's Room,98,Drama,2366003.7600000002,7602879.0,68,23,2017-06-11,50.26,0.71195,193.88881378501034,734.0,3,1997-01-01
413,25521,The Present,96.0,"['Maura Anderson', 'Jose Angullo', 'Greg Athans']",['Peter Shanelaris'],Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm2306906/', 'name: Maura Anderson', '}', '{', '@type: Person', 'url: /name/nm2313969/', 'name: Jose Angullo', '}', '{', '@type: Person', 'url: /name/nm2306613/', 'name: Greg Athans', '}', '{', '@type: Person', 'url: /name/nm2305219/', 'name: Josh Brehm', '}']",18702908.00559317,66692670.50105042,117460103.96547368,0,14 October 2005,tt0818791,The Present,96,Sci-Fi,10880986.770000001,13998143.0,81,22,2016-12-18,124.48285714285716,0.8262142857142856,293.85714285714283,1053.0,0,2005-01-01
414,25536,A Time to Kill,149.0,"['Matthew McConaughey', 'Sandra Bullock', 'Samuel L. Jackson']",['Joel Schumacher'],A Time to Kill,1.0,"['Crime', 'Drama', 'Thriller']",40000000.0,108766007.0,152266007.0,4,24 July 1996,tt0117913,A Time to Kill,149,"Crime,Drama,Thriller",1720560.0,4987525.0,33,23,2013-09-29,56.20375,0.7423249999999999,223.0,802.0,4,1996-01-01
415,25540,Buddy,84.0,"['Rene Russo', 'Robbie Coltrane', 'Alan Cumming']",['Caroline Thompson'],Buddy,0.0,"['Adventure', 'Comedy', 'Drama', 'Family']",25000000.0,10113400.0,10113400.0,2,6 June 1997,tt0118787,Buddy,84,"Adventure,Comedy,Drama",7085959.0,0.0,225,15,1990-10-28,34.74033333333333,0.58764,193.88881378501034,1463.0,2,1997-01-01
416,25576,Chinese Coffee,99.0,"['Al Pacino', 'Jerry Orbach', 'Susan Floyd']",['Al Pacino'],Chinese Coffee,0.0,"['contentRating: R', 'actor: [', '{', '@type: Person', 'url: /name/nm0000199/', 'name: Al Pacino', '}', '{', '@type: Person', 'url: /name/nm0001583/', 'name: Jerry Orbach', '}', '{', '@type: Person', 'url: /name/nm0283299/', 'name: Susan Floyd', '}', '{', '@type: Person', 'url: /name/nm0568375/', 'name: Ellen McElduff', '}']",18702908.00559317,66692670.50105042,117460103.96547368,4,2 September 2000,tt0118852,Chinese Coffee,99,Drama,1395575.0,0.0,30,29,1992-05-31,41.236000000000004,0.9488,193.88881378501034,604.0,4,2000-01-01
417,25577,The Full Monty,91.0,"['Robert Carlyle', 'Tom Wilkinson', 'Mark Addy']",['Peter Cattaneo'],The Full Monty,0.0,"['Comedy', 'Drama']",3500000.0,45950122.0,257938649.0,4,19 September 1997,tt0119164,The Full Monty,91,"Comedy,Drama",47862021.0,63485453.0,770,35,2000-10-01,62.34356435643567,0.8710138613861385,87.91089108910892,1086.6633663366338,4,1997-01-01
418,25578,Grind,96.0,"['Billy Crudup', 'Adrienne Shelly', 'Paul Schulze']",['Chris Kentis'],Auf der Strecke geblieben,0.0,"['Drama', 'Romance']",18702908.00559317,66692670.50105042,117460103.96547368,0,11 April 1997,tt0119228,Grind,96,"Drama,Romance",336065.0,0.0,16,0,1985-06-09,31.22,0.42135,193.88881378501034,1591.0,0,1997-01-01
419,25587,The Inheritance,95.0,"['Cari Shayne', 'Brigitta Dau', 'Paul Anthony Stewart']",['Bobby Roth'],Das Geheimnis der Lady Adelon,0.0,"['Drama', 'Romance']",18702908.00559317,66692670.50105042,117460103.96547368,0,6 April 1997,tt0119369,The Inheritance,95,"Drama,Romance",10473969.54,23709592.0,122,45,2019-09-29,93.10695652173914,0.6457478260869566,340.4782608695652,1049.304347826087,0,1997-01-01
420,25757,Love! Valour! Compassion!,108.0,"['Jason Alexander', 'Stephen Spinella', 'Stephen Bogardus']",['Joe Mantello'],Ahava Ometz V'Hemla,0.0,"['Comedy', 'Drama', 'Romance']",18702908.00559317,2977807.0,2977807.0,4,16 May 1997,tt0119578,Love! Valour! Compassion!,108,"Comedy,Drama,Romance",5849633.0,295959.0,248,28,1995-01-22,32.50028571428572,0.6996228571428573,45.0,936.0,4,1997-01-01
421,25758,Metro,117.0,"['Eddie Murphy', 'Michael Rapaport', 'Kim Miyori']",['Thomas Carter'],Metro,0.0,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",55000000.0,32000301.0,32000301.0,4,17 January 1997,tt0119664,Metro,117,"Action,Comedy,Crime",362026.0,0.0,13,24,1992-03-29,17.9,0.35078000000000004,193.88881378501034,1599.0,4,1997-01-01
422,25848,The Twilight of the Golds,92.0,"['Garry Marshall', 'Faye Dunaway', 'Jill Bernstein']",['Ross Kagan Marks'],The Twilight of the Golds,0.0,"['Drama', 'Romance']",3000000.0,66692670.50105042,117460103.96547368,3,23 March 1997,tt0120392,The Twilight of the Golds,92,"Drama,Romance",496355.0,0.0,29,15,1993-10-10,21.99,0.6363499999999999,193.88881378501034,806.0,3,1997-01-01
423,25849,Wonderland,103.70863291758376,"['Bill Griffith', 'John McGarr', 'Eddie Money']","[""John O'Hagan""]",H χώρα των θαυμάτων,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm0341443/', 'name: Bill Griffith', '}', '{', '@type: Person', 'url: /name/nm0568926/', 'name: John McGarr', '}', '{', '@type: Person', 'url: /name/nm0597940/', 'name: Eddie Money', '}']",18702908.00559317,66692670.50105042,117460103.96547368,0,17 October 1997,tt0120529,Wonderland,\N,Documentary,4438971.0,11111216.0,33,30,2011-03-27,52.38749999999999,0.834075,200.0,1612.0,0,1997-01-01
424,25966,Dancing at Lughnasa,95.0,"['Meryl Streep', 'Michael Gambon', 'Gerard McSorley']","[""Pat O'Connor""]",Dancing at Lughnasa,0.0,"['Drama', 'Romance']",18702908.00559317,2287818.0,2287818.0,2,13 November 1998,tt0120643,Dancing at Lughnasa,95,"Drama,Romance",10017136.0,0.0,421,15,1991-10-13,31.31945454545456,0.6960545454545456,193.88881378501034,1037.0,2,1998-01-01
425,25967,The Wedding Singer,97.0,"['Adam Sandler', 'Drew Barrymore', 'Christine Taylor']",['Frank Coraci'],The Wedding Singer,0.0,"['Comedy', 'Music', 'Romance']",18000000.0,80245725.0,123306987.0,3,13 February 1998,tt0120888,The Wedding Singer,97,"Comedy,Music,Romance",19995744.0,43149398.0,285,28,2006-04-02,66.02425000000001,0.6783674999999999,251.25,1422.0,3,1998-01-01
