,Unnamed: 0,title,FILM_runtime,FILM_stars,FILM_directors,FILM_filming_locations,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres.1,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_weekly_gross,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_release_year,FILM_mpaa_rating_number,GENRE_1,GENRE_2,GENRE_3,GENRE_4,GENRE_5,GENRE_Action,GENRE_Adventure,GENRE_Animation,GENRE_Biography,GENRE_Comedy,GENRE_Crime,GENRE_Documentary,GENRE_Drama,GENRE_Family,GENRE_Fantasy,GENRE_Horror,GENRE_Music,GENRE_Musical,GENRE_Mystery,GENRE_Romance,GENRE_Sport,GENRE_Thriller,GENRE_War,GENRE_Western
1034,16557,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt1787640,A Midsummer Night's Dream,158,"Comedy,Drama,Romance",2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1035,16558,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt2072876,A Midsummer Night's Dream,90,Drama,2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1036,16559,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt3120674,A Midsummer Night's Dream,\N,Comedy,2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1037,16560,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt3812730,Julie Taymor's A Midsummer Night's Dream,144,Comedy,2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1038,16561,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt4767222,A Midsummer Night's Dream,\N,\N,2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1039,16562,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt5051278,A Midsummer Night's Dream,90,"Comedy,Fantasy,Romance",2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1040,16563,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt5659816,A Midsummer Night's Dream,105,"Comedy,Fantasy",2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1041,16564,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt5744236,A Midsummer Night's Dream,45,Comedy,2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1042,16565,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt5755040,A Midsummer Night's Dream,106,Comedy,2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1043,16566,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt6926116,A Midsummer Night's Dream,\N,"Comedy,Family,Fantasy",2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1044,16567,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt7112936,A Midsummer Night's Dream,112,Comedy,2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1045,16568,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Comedy', 'Fantasy', 'Romance']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt8680806,A Midsummer Night's Dream,150,Musical,2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1046,17204,The Crucible,124.0,"['Daniel Day-Lewis', 'Winona Ryder', 'Paul Scofield']",['Nicholas Hytner'],"House of Seven Gables, Salem, Massachusetts, USA",The Crucible,2.0,"['Comedy', 'Fantasy', 'Romance']",25000000.0,7343114.0,7343114.0,3,27 November 1996,tt0003804,The Crucible,\N,"Drama,Romance",20530170.8,30003122.0,257,74,1991-11-24,466594.79090909095,69.92090909090908,0.8510636363636365,278.64864864864865,1072.9318181818182,1996-01-01,3.0,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1047,17205,The Crucible,124.0,"['Daniel Day-Lewis', 'Winona Ryder', 'Paul Scofield']",['Nicholas Hytner'],"House of Seven Gables, Salem, Massachusetts, USA",The Crucible,2.0,"['Drama', 'History']",25000000.0,7343114.0,7343114.0,3,27 November 1996,tt0061534,The Crucible,135,"Drama,History",20530170.8,30003122.0,257,74,1991-11-24,466594.79090909095,69.92090909090908,0.8510636363636365,278.64864864864865,1072.9318181818182,1996-01-01,3.0,Drama,History,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1048,17206,The Crucible,124.0,"['Daniel Day-Lewis', 'Winona Ryder', 'Paul Scofield']",['Nicholas Hytner'],"House of Seven Gables, Salem, Massachusetts, USA",The Crucible,2.0,"['Drama', 'History']",25000000.0,7343114.0,7343114.0,3,27 November 1996,tt0080568,The Crucible,\N,"Drama,History",20530170.8,30003122.0,257,74,1991-11-24,466594.79090909095,69.92090909090908,0.8510636363636365,278.64864864864865,1072.9318181818182,1996-01-01,3.0,Drama,History,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1049,17207,The Crucible,124.0,"['Daniel Day-Lewis', 'Winona Ryder', 'Paul Scofield']",['Nicholas Hytner'],"House of Seven Gables, Salem, Massachusetts, USA",The Crucible,2.0,"['Drama', 'History']",25000000.0,7343114.0,7343114.0,3,27 November 1996,tt0115988,The Crucible,124,"Drama,History",20530170.8,30003122.0,257,74,1991-11-24,466594.79090909095,69.92090909090908,0.8510636363636365,278.64864864864865,1072.9318181818182,1996-01-01,3.0,Drama,History,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1050,17208,The Crucible,124.0,"['Daniel Day-Lewis', 'Winona Ryder', 'Paul Scofield']",['Nicholas Hytner'],"House of Seven Gables, Salem, Massachusetts, USA",The Crucible,2.0,"['Drama', 'History']",25000000.0,7343114.0,7343114.0,3,27 November 1996,tt2631670,The Crucible,88,"Drama,Mystery,Thriller",20530170.8,30003122.0,257,74,1991-11-24,466594.79090909095,69.92090909090908,0.8510636363636365,278.64864864864865,1072.9318181818182,1996-01-01,3.0,Drama,History,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1051,17209,The Crucible,124.0,"['Daniel Day-Lewis', 'Winona Ryder', 'Paul Scofield']",['Nicholas Hytner'],"House of Seven Gables, Salem, Massachusetts, USA",The Crucible,2.0,"['Drama', 'History']",25000000.0,7343114.0,7343114.0,3,27 November 1996,tt4156348,The Crucible,190,Drama,20530170.8,30003122.0,257,74,1991-11-24,466594.79090909095,69.92090909090908,0.8510636363636365,278.64864864864865,1072.9318181818182,1996-01-01,3.0,Drama,History,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1052,17210,The Crucible,124.0,"['Daniel Day-Lewis', 'Winona Ryder', 'Paul Scofield']",['Nicholas Hytner'],"House of Seven Gables, Salem, Massachusetts, USA",The Crucible,2.0,"['Drama', 'History']",25000000.0,7343114.0,7343114.0,3,27 November 1996,tt9695610,The Crucible,\N,Drama,20530170.8,30003122.0,257,74,1991-11-24,466594.79090909095,69.92090909090908,0.8510636363636365,278.64864864864865,1072.9318181818182,1996-01-01,3.0,Drama,History,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1053,17307,Jane Eyre,112.0,"['William Hurt', 'Charlotte Gainsbourg', 'Anna Paquin']",['Franco Zeffirelli'],"Brimham Rocks, Brimham Moor Road, Summerbridge, Harrogate, North Yorkshire, England, UK",Charlotte Bronte's Jane Eyre,0.0,"['Drama', 'History']",19117406.614498768,5200601.0,5200601.0,2,12 April 1996,tt0004167,Jane Eyre,50,Drama,8083185.0,18238658.0,209,36,2000-11-12,260747.90322580645,47.761612903225796,0.6768193548387098,87.93548387096773,1022.0,1996-01-01,2.0,Drama,History,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1054,17308,Jane Eyre,112.0,"['William Hurt', 'Charlotte Gainsbourg', 'Anna Paquin']",['Franco Zeffirelli'],"Brimham Rocks, Brimham Moor Road, Summerbridge, Harrogate, North Yorkshire, England, UK",Charlotte Bronte's Jane Eyre,0.0,"['Drama', 'Romance']",19117406.614498768,5200601.0,5200601.0,2,12 April 1996,tt0012329,Jane Eyre,70,Drama,8083185.0,18238658.0,209,36,2000-11-12,260747.90322580645,47.761612903225796,0.6768193548387098,87.93548387096773,1022.0,1996-01-01,2.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1055,17309,Jane Eyre,112.0,"['William Hurt', 'Charlotte Gainsbourg', 'Anna Paquin']",['Franco Zeffirelli'],"Brimham Rocks, Brimham Moor Road, Summerbridge, Harrogate, North Yorkshire, England, UK",Charlotte Bronte's Jane Eyre,0.0,"['Drama', 'Romance']",19117406.614498768,5200601.0,5200601.0,2,12 April 1996,tt0025323,Jane Eyre,62,"Drama,Romance",8083185.0,18238658.0,209,36,2000-11-12,260747.90322580645,47.761612903225796,0.6768193548387098,87.93548387096773,1022.0,1996-01-01,2.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1056,17310,Jane Eyre,112.0,"['William Hurt', 'Charlotte Gainsbourg', 'Anna Paquin']",['Franco Zeffirelli'],"Brimham Rocks, Brimham Moor Road, Summerbridge, Harrogate, North Yorkshire, England, UK",Charlotte Bronte's Jane Eyre,0.0,"['Drama', 'Romance']",19117406.614498768,5200601.0,5200601.0,2,12 April 1996,tt0036969,Jane Eyre,97,"Drama,Romance",8083185.0,18238658.0,209,36,2000-11-12,260747.90322580645,47.761612903225796,0.6768193548387098,87.93548387096773,1022.0,1996-01-01,2.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1057,17311,Jane Eyre,112.0,"['William Hurt', 'Charlotte Gainsbourg', 'Anna Paquin']",['Franco Zeffirelli'],"Brimham Rocks, Brimham Moor Road, Summerbridge, Harrogate, North Yorkshire, England, UK",Charlotte Bronte's Jane Eyre,0.0,"['Drama', 'Romance']",19117406.614498768,5200601.0,5200601.0,2,12 April 1996,tt0065911,Jane Eyre,110,Drama,8083185.0,18238658.0,209,36,2000-11-12,260747.90322580645,47.761612903225796,0.6768193548387098,87.93548387096773,1022.0,1996-01-01,2.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1058,17312,Jane Eyre,112.0,"['William Hurt', 'Charlotte Gainsbourg', 'Anna Paquin']",['Franco Zeffirelli'],"Brimham Rocks, Brimham Moor Road, Summerbridge, Harrogate, North Yorkshire, England, UK",Charlotte Bronte's Jane Eyre,0.0,"['Drama', 'Romance']",19117406.614498768,5200601.0,5200601.0,2,12 April 1996,tt0116684,Jane Eyre,112,"Drama,Romance",8083185.0,18238658.0,209,36,2000-11-12,260747.90322580645,47.761612903225796,0.6768193548387098,87.93548387096773,1022.0,1996-01-01,2.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1059,17313,Jane Eyre,112.0,"['William Hurt', 'Charlotte Gainsbourg', 'Anna Paquin']",['Franco Zeffirelli'],"Brimham Rocks, Brimham Moor Road, Summerbridge, Harrogate, North Yorkshire, England, UK",Charlotte Bronte's Jane Eyre,0.0,"['Drama', 'Romance']",19117406.614498768,5200601.0,5200601.0,2,12 April 1996,tt0119404,Jane Eyre,108,"Drama,Romance",8083185.0,18238658.0,209,36,2000-11-12,260747.90322580645,47.761612903225796,0.6768193548387098,87.93548387096773,1022.0,1996-01-01,2.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1060,17314,Jane Eyre,112.0,"['William Hurt', 'Charlotte Gainsbourg', 'Anna Paquin']",['Franco Zeffirelli'],"Brimham Rocks, Brimham Moor Road, Summerbridge, Harrogate, North Yorkshire, England, UK",Charlotte Bronte's Jane Eyre,0.0,"['Drama', 'Romance']",19117406.614498768,5200601.0,5200601.0,2,12 April 1996,tt0210131,Jane Eyre,\N,Drama,8083185.0,18238658.0,209,36,2000-11-12,260747.90322580645,47.761612903225796,0.6768193548387098,87.93548387096773,1022.0,1996-01-01,2.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1061,17315,Jane Eyre,112.0,"['William Hurt', 'Charlotte Gainsbourg', 'Anna Paquin']",['Franco Zeffirelli'],"Brimham Rocks, Brimham Moor Road, Summerbridge, Harrogate, North Yorkshire, England, UK",Charlotte Bronte's Jane Eyre,0.0,"['Drama', 'Romance']",19117406.614498768,5200601.0,5200601.0,2,12 April 1996,tt0264116,Jane Eyre,80,"Drama,Romance",8083185.0,18238658.0,209,36,2000-11-12,260747.90322580645,47.761612903225796,0.6768193548387098,87.93548387096773,1022.0,1996-01-01,2.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1062,17316,Jane Eyre,112.0,"['William Hurt', 'Charlotte Gainsbourg', 'Anna Paquin']",['Franco Zeffirelli'],"Brimham Rocks, Brimham Moor Road, Summerbridge, Harrogate, North Yorkshire, England, UK",Charlotte Bronte's Jane Eyre,0.0,"['Drama', 'Romance']",19117406.614498768,5200601.0,5200601.0,2,12 April 1996,tt0290677,Jane Eyre,\N,Drama,8083185.0,18238658.0,209,36,2000-11-12,260747.90322580645,47.761612903225796,0.6768193548387098,87.93548387096773,1022.0,1996-01-01,2.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1063,17317,Jane Eyre,112.0,"['William Hurt', 'Charlotte Gainsbourg', 'Anna Paquin']",['Franco Zeffirelli'],"Brimham Rocks, Brimham Moor Road, Summerbridge, Harrogate, North Yorkshire, England, UK",Charlotte Bronte's Jane Eyre,0.0,"['Drama', 'Romance']",19117406.614498768,5200601.0,5200601.0,2,12 April 1996,tt1107343,Jane Eyre,137,Drama,8083185.0,18238658.0,209,36,2000-11-12,260747.90322580645,47.761612903225796,0.6768193548387098,87.93548387096773,1022.0,1996-01-01,2.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1064,17318,Jane Eyre,112.0,"['William Hurt', 'Charlotte Gainsbourg', 'Anna Paquin']",['Franco Zeffirelli'],"Brimham Rocks, Brimham Moor Road, Summerbridge, Harrogate, North Yorkshire, England, UK",Charlotte Bronte's Jane Eyre,0.0,"['Drama', 'Romance']",19117406.614498768,5200601.0,5200601.0,2,12 April 1996,tt1229822,Jane Eyre,120,"Drama,Romance",8083185.0,18238658.0,209,36,2000-11-12,260747.90322580645,47.761612903225796,0.6768193548387098,87.93548387096773,1022.0,1996-01-01,2.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1065,17319,Jane Eyre,112.0,"['William Hurt', 'Charlotte Gainsbourg', 'Anna Paquin']",['Franco Zeffirelli'],"Brimham Rocks, Brimham Moor Road, Summerbridge, Harrogate, North Yorkshire, England, UK",Charlotte Bronte's Jane Eyre,0.0,"['Drama', 'Romance']",19117406.614498768,5200601.0,5200601.0,2,12 April 1996,tt4156312,Jane Eyre,\N,Drama,8083185.0,18238658.0,209,36,2000-11-12,260747.90322580645,47.761612903225796,0.6768193548387098,87.93548387096773,1022.0,1996-01-01,2.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1066,17320,Jane Eyre,112.0,"['William Hurt', 'Charlotte Gainsbourg', 'Anna Paquin']",['Franco Zeffirelli'],"Brimham Rocks, Brimham Moor Road, Summerbridge, Harrogate, North Yorkshire, England, UK",Charlotte Bronte's Jane Eyre,0.0,"['Drama', 'Romance']",19117406.614498768,5200601.0,5200601.0,2,12 April 1996,tt4431720,Jane Eyre,105,Drama,8083185.0,18238658.0,209,36,2000-11-12,260747.90322580645,47.761612903225796,0.6768193548387098,87.93548387096773,1022.0,1996-01-01,2.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1067,17321,Jane Eyre,112.0,"['William Hurt', 'Charlotte Gainsbourg', 'Anna Paquin']",['Franco Zeffirelli'],"Brimham Rocks, Brimham Moor Road, Summerbridge, Harrogate, North Yorkshire, England, UK",Charlotte Bronte's Jane Eyre,0.0,"['Drama', 'Romance']",19117406.614498768,5200601.0,5200601.0,2,12 April 1996,tt9626910,Jane Eyre,90,History,8083185.0,18238658.0,209,36,2000-11-12,260747.90322580645,47.761612903225796,0.6768193548387098,87.93548387096773,1022.0,1996-01-01,2.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1068,17397,Jane Eyre,120.0,"['Mia Wasikowska', 'Michael Fassbender', 'Jamie Bell']",['Cary Joji Fukunaga'],"Bradford, West Yorkshire, England, UK",Jane Eyre,1.0,"['Drama', 'Romance']",23726519.08263231,11242660.0,34710627.0,3,22 April 2011,tt0004167,Jane Eyre,50,Drama,8083185.0,18238658.0,209,36,2000-11-12,260747.90322580645,47.761612903225796,0.6768193548387098,87.93548387096773,1022.0,2011-01-01,3.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1069,17398,Jane Eyre,120.0,"['Mia Wasikowska', 'Michael Fassbender', 'Jamie Bell']",['Cary Joji Fukunaga'],"Bradford, West Yorkshire, England, UK",Jane Eyre,1.0,"['Drama', 'Romance']",23726519.08263231,11242660.0,34710627.0,3,22 April 2011,tt0012329,Jane Eyre,70,Drama,8083185.0,18238658.0,209,36,2000-11-12,260747.90322580645,47.761612903225796,0.6768193548387098,87.93548387096773,1022.0,2011-01-01,3.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1070,17399,Jane Eyre,120.0,"['Mia Wasikowska', 'Michael Fassbender', 'Jamie Bell']",['Cary Joji Fukunaga'],"Bradford, West Yorkshire, England, UK",Jane Eyre,1.0,"['Drama', 'Romance']",23726519.08263231,11242660.0,34710627.0,3,22 April 2011,tt0025323,Jane Eyre,62,"Drama,Romance",8083185.0,18238658.0,209,36,2000-11-12,260747.90322580645,47.761612903225796,0.6768193548387098,87.93548387096773,1022.0,2011-01-01,3.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1071,17400,Jane Eyre,120.0,"['Mia Wasikowska', 'Michael Fassbender', 'Jamie Bell']",['Cary Joji Fukunaga'],"Bradford, West Yorkshire, England, UK",Jane Eyre,1.0,"['Drama', 'Romance']",23726519.08263231,11242660.0,34710627.0,3,22 April 2011,tt0036969,Jane Eyre,97,"Drama,Romance",8083185.0,18238658.0,209,36,2000-11-12,260747.90322580645,47.761612903225796,0.6768193548387098,87.93548387096773,1022.0,2011-01-01,3.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1072,17401,Jane Eyre,120.0,"['Mia Wasikowska', 'Michael Fassbender', 'Jamie Bell']",['Cary Joji Fukunaga'],"Bradford, West Yorkshire, England, UK",Jane Eyre,1.0,"['Drama', 'Romance']",23726519.08263231,11242660.0,34710627.0,3,22 April 2011,tt0065911,Jane Eyre,110,Drama,8083185.0,18238658.0,209,36,2000-11-12,260747.90322580645,47.761612903225796,0.6768193548387098,87.93548387096773,1022.0,2011-01-01,3.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1073,17402,Jane Eyre,120.0,"['Mia Wasikowska', 'Michael Fassbender', 'Jamie Bell']",['Cary Joji Fukunaga'],"Bradford, West Yorkshire, England, UK",Jane Eyre,1.0,"['Drama', 'Romance']",23726519.08263231,11242660.0,34710627.0,3,22 April 2011,tt0116684,Jane Eyre,112,"Drama,Romance",8083185.0,18238658.0,209,36,2000-11-12,260747.90322580645,47.761612903225796,0.6768193548387098,87.93548387096773,1022.0,2011-01-01,3.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1074,17403,Jane Eyre,120.0,"['Mia Wasikowska', 'Michael Fassbender', 'Jamie Bell']",['Cary Joji Fukunaga'],"Bradford, West Yorkshire, England, UK",Jane Eyre,1.0,"['Drama', 'Romance']",23726519.08263231,11242660.0,34710627.0,3,22 April 2011,tt0119404,Jane Eyre,108,"Drama,Romance",8083185.0,18238658.0,209,36,2000-11-12,260747.90322580645,47.761612903225796,0.6768193548387098,87.93548387096773,1022.0,2011-01-01,3.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1075,17404,Jane Eyre,120.0,"['Mia Wasikowska', 'Michael Fassbender', 'Jamie Bell']",['Cary Joji Fukunaga'],"Bradford, West Yorkshire, England, UK",Jane Eyre,1.0,"['Drama', 'Romance']",23726519.08263231,11242660.0,34710627.0,3,22 April 2011,tt0210131,Jane Eyre,\N,Drama,8083185.0,18238658.0,209,36,2000-11-12,260747.90322580645,47.761612903225796,0.6768193548387098,87.93548387096773,1022.0,2011-01-01,3.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1076,17405,Jane Eyre,120.0,"['Mia Wasikowska', 'Michael Fassbender', 'Jamie Bell']",['Cary Joji Fukunaga'],"Bradford, West Yorkshire, England, UK",Jane Eyre,1.0,"['Drama', 'Romance']",23726519.08263231,11242660.0,34710627.0,3,22 April 2011,tt0264116,Jane Eyre,80,"Drama,Romance",8083185.0,18238658.0,209,36,2000-11-12,260747.90322580645,47.761612903225796,0.6768193548387098,87.93548387096773,1022.0,2011-01-01,3.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1077,17406,Jane Eyre,120.0,"['Mia Wasikowska', 'Michael Fassbender', 'Jamie Bell']",['Cary Joji Fukunaga'],"Bradford, West Yorkshire, England, UK",Jane Eyre,1.0,"['Drama', 'Romance']",23726519.08263231,11242660.0,34710627.0,3,22 April 2011,tt0290677,Jane Eyre,\N,Drama,8083185.0,18238658.0,209,36,2000-11-12,260747.90322580645,47.761612903225796,0.6768193548387098,87.93548387096773,1022.0,2011-01-01,3.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
