,Unnamed: 0,title,FILM_runtime,FILM_stars,FILM_directors,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres.1,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_release_year,FILM_mpaa_rating_number,BWAY_relative_gross,GENRE_1,GENRE_2,GENRE_3,GENRE_4,GENRE_5,0,GENRE_Action,GENRE_Adventure,GENRE_Animation,GENRE_Biography,GENRE_Comedy,GENRE_Crime,GENRE_Documentary,GENRE_Drama,GENRE_Family,GENRE_Fantasy,GENRE_Horror,GENRE_Music,GENRE_Musical,GENRE_Mystery,GENRE_Romance,GENRE_Sport,GENRE_Thriller,GENRE_War,GENRE_Western
97,97.0,Born Yesterday,90.0,"['Bill Becker', 'Paul Douglas', 'Belle Flower']",['Garson Kanin'],Hallmark Hall of Fame: Born Yesterday (#6.1),0.0,"['actor:', '{', '@type: Person', 'url: /name/nm1792711/', 'name: Bill Becker', '}', '{', '@type: Person', 'url: /name/nm0007222/', 'name: Paul Douglas', '}', '{', '@type: Person', 'url: /name/nm1812705/', 'name: Belle Flower', '}', '{', '@type: Person', 'url: /name/nm0384050/', 'name: Arthur Hill', '}']",15280955.526263123,32849412.61988355,59084534.93667643,0.0,28 October 1956,tt0042276,Born Yesterday,103,"['actor: [', '{', '@type: Person', 'url: /name/nm1792711/', 'name: Bill Becker', '}', '{', '@type: Person', 'url: /name/nm0007222/', 'name: Paul Douglas', '}', '{', '@type: Person', 'url: /name/nm1812705/', 'name: Belle Flower', '}', '{', '@type: Person', 'url: /name/nm0384050/', 'name: Arthur Hill', '}']",5886627.0,10341166.0,226.0,41.0,1989-01-22 00:00:00,34.37911764705883,0.5434117647058823,225.0,1272.3235294117646,1956-01-01 00:00:00,0.0,0.5692420951370474,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,98.0,Breakfast at Tiffany's,115.0,"['Audrey Hepburn', 'George Peppard', 'Patricia Neal']",['Blake Edwards'],Breakfast at Tiffany's,0.0,"['Comedy', 'Drama', 'Romance']",2500000.0,13040004.716627553,357750.0,0.0,6 October 1961,tt0054698,Breakfast at Tiffany's,115,"['Comedy', 'Drama', 'Romance']",2475937.0,6179280.0,38.0,17.0,2013-03-10 00:00:00,66.4042857142857,0.6412285714285714,200.0,1079.0,1961-01-01 00:00:00,0.0,0.40068373661656376,Comedy,Drama,Romance,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
99,99.0,Breaking the Code,75.0,"['Derek Jacobi', 'Alun Armstrong', 'Blake Ritson']",['Herbert Wise'],A kód feltörése,0.0,"['Biography', 'Drama']",15555506.259983573,30000316.93052694,56639737.12855494,0.0,2 February 1997,tt0115749,Breaking the Code,75,"['Biography', 'Drama']",4186299.0,0.0,169.0,9.0,1987-11-08 00:00:00,25.29695652173913,0.6990478260869566,,1324.2608695652175,1997-01-01 00:00:00,0.0,inf,Biography,Drama,,,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100,100.0,Brief Encounter,74.0,"['Richard Burton', 'Sophia Loren', 'Jack Hedley']",['Alan Bridges'],Hallmark Hall of Fame: Brief Encounter (#24.1),0.0,"['contentRating: Not Rated', 'actor:', '{', '@type: Person', 'url: /name/nm0000009/', 'name: Richard Burton', '}', '{', '@type: Person', 'url: /name/nm0000047/', 'name: Sophia Loren', '}', '{', '@type: Person', 'url: /name/nm0373324/', 'name: Jack Hedley', '}', '{', '@type: Person', 'url: /name/nm0494863/', 'name: Rosemary Leach', '}']",15087589.8237909,34232572.94110027,59818366.56816647,0.0,12 November 1974,tt0037558,Brief Encounter,86,"['contentRating: Not Rated', 'actor: [', '{', '@type: Person', 'url: /name/nm0000009/', 'name: Richard Burton', '}', '{', '@type: Person', 'url: /name/nm0000047/', 'name: Sophia Loren', '}', '{', '@type: Person', 'url: /name/nm0373324/', 'name: Jack Hedley', '}', '{', '@type: Person', 'url: /name/nm0494863/', 'name: Rosemary Leach', '}']",5210372.0,14657518.0,111.0,21.0,2010-09-12 00:00:00,55.32470588235294,0.7084588235294117,,1002.1176470588236,1974-01-01 00:00:00,0.0,0.3554743715818736,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,101.0,Bright Star,119.0,"['Abbie Cornish', 'Ben Whishaw', 'Paul Schneider']",['Jane Campion'],Bright Star,1.0,"['Biography', 'Drama', 'Romance']",8500000.0,4444637.0,14374652.0,2.0,9 October 2009,tt0810784,Bright Star,119,"['Biography', 'Drama', 'Romance']",7474492.000000001,15880152.0,109.0,30.0,2016-02-28 00:00:00,66.97444444444444,0.7664999999999998,248.0,1046.0,2009-01-01 00:00:00,2.0,0.4706813889438842,Biography,Drama,Romance,,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
102,102.0,Brighton Beach Memoirs,108.0,"['Blythe Danner', 'Jonathan Silverman', 'Stacey Glick']",['Gene Saks'],Neil Simon's Brighton Beach Memoirs,0.0,"['contentRating: PG-13', 'actor:', '{', '@type: Person', 'url: /name/nm0001100/', 'name: Blythe Danner', '}', '{', '@type: Person', 'url: /name/nm0001738/', 'name: Jonathan Silverman', '}', '{', '@type: Person', 'url: /name/nm0322778/', 'name: Stacey Glick', '}', '{', '@type: Person', 'url: /name/nm0910610/', 'name: Lisa Waltz', '}']",18000000.0,11957943.0,11957943.0,3.0,25 December 1986,tt0090774,Brighton Beach Memoirs,108,"['contentRating: PG-13', 'actor: [', '{', '@type: Person', 'url: /name/nm0001100/', 'name: Blythe Danner', '}', '{', '@type: Person', 'url: /name/nm0001738/', 'name: Jonathan Silverman', '}', '{', '@type: Person', 'url: /name/nm0322778/', 'name: Stacey Glick', '}', '{', '@type: Person', 'url: /name/nm0910610/', 'name: Lisa Waltz', '}']",5423483.0,3634353.0,401.0,25.0,1985-06-09 00:00:00,19.665370370370365,0.483122222222222,148.5,1352.9444444444443,1986-01-01 00:00:00,3.0,1.492282945547667,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,103.0,Bring It On,98.0,"['Kirsten Dunst', 'Eliza Dushku', 'Jesse Bradford']",['Peyton Reed'],Cheer Fever,0.0,"['Comedy', 'Romance', 'Sport']",11000000.0,68379000.0,90449929.0,3.0,25 August 2000,tt0204946,Bring It On,98,"['Comedy', 'Romance', 'Sport']",11410177.0,27561576.0,171.0,21.0,2012-07-15 00:00:00,62.5004,0.7112959999999999,207.6,1330.96,2000-01-01 00:00:00,3.0,0.4139885542103978,Comedy,Romance,Sport,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
104,104.0,Broadway,120.0,"['Ed Sullivan', 'Jack Cassidy', 'Julie Harris']","['Ron Field', 'Dan F. Smith']",Ed Sullivan's Broadway,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0838047/', 'name: Ed Sullivan', '}', '{', '@type: Person', 'url: /name/nm0144197/', 'name: Jack Cassidy', '}', '{', '@type: Person', 'url: /name/nm0364915/', 'name: Julie Harris', '}', '{', '@type: Person', 'url: /name/nm0414279/', 'name: Lou Jacobi', '}']",15320069.35782525,30580055.67413064,55783064.54433359,0.0,November 1973,tt0019725,Broadway,104,"['actor: [', '{', '@type: Person', 'url: /name/nm0838047/', 'name: Ed Sullivan', '}', '{', '@type: Person', 'url: /name/nm0144197/', 'name: Jack Cassidy', '}', '{', '@type: Person', 'url: /name/nm0364915/', 'name: Julie Harris', '}', '{', '@type: Person', 'url: /name/nm0414279/', 'name: Lou Jacobi', '}']",43747.0,0.0,4.0,3.0,1987-06-28 00:00:00,14.25,0.407,,1078.0,1973-01-01 00:00:00,0.0,inf,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,105.0,Broadway Bound,89.0,"['Anne Bancroft', 'Hume Cronyn', 'Corey Parker']",['Paul Bogart'],Neil Simon's Broadway Bound,1.0,"['Comedy', 'Drama']",16226443.46399948,28348204.57536047,59081043.27582109,0.0,23 March 1992,tt0102521,Broadway Bound,89,"['Comedy', 'Drama']",15991551.0,0.0,756.0,12.0,1986-11-30 00:00:00,25.45489583333333,0.6721739583333332,,1186.0,1992-01-01 00:00:00,0.0,inf,Comedy,Drama,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
106,106.0,Broken Glass,104.67735377980242,"['Trouvaille', 'Leopoldo', 'Iphedeiah Wahlang']","['Neil Mikes', 'Hazel K.']",Broken Glass,0.0,"['Animation', 'Comedy', 'Drama', 'Fantasy', 'Musical', 'Romance']",15287229.74446932,31302253.515013706,56679944.52915551,0.0,14 February 2021,tt0115761,Broken Glass,96,"['Animation', 'Comedy', 'Drama', 'Fantasy', 'Musical', 'Romance']",1393461.0,3052005.0,73.0,15.0,1994-04-17 00:00:00,27.931818181818183,0.7043727272727274,,806.0,2021-01-01 00:00:00,0.0,0.4565723188526886,Animation,Comedy,Drama,Fantasy,Musical,,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
107,107.0,Brooklyn,117.0,"['Saoirse Ronan', 'Emory Cohen', 'Domhnall Gleeson']",['John Crowley'],Brooklyn,3.0,"['Drama', 'Romance']",11000000.0,38322743.0,62076141.0,3.0,25 November 2015,tt1458730,The Gentle Art of Making Friends,80,"['Drama', 'Romance']",10108600.0,27950693.0,284.0,27.0,2004-09-26 00:00:00,51.08874999999999,0.6068325000000001,96.0,1044.0,2015-01-01 00:00:00,3.0,0.3616582959141657,Drama,Romance,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
108,108.0,Buddy,105.32993654199656,"['Babu Antony', 'Arun', 'Bhama']",['Raaj Prabavathy Menon'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm1184326/', 'name: Babu Antony', '}', '{', '@type: Person', 'url: /name/nm1668938/', 'name: Arun', '}', '{', '@type: Person', 'url: /name/nm2778406/', 'name: Bhama', '}', '{', '@type: Person', 'url: /name/nm0154653/', 'name: Bhoomika Chawla', '}']",15720304.93881077,29594517.56456185,57239382.00027721,0.0,5 July 2013,tt0118787,Buddy,84,"['actor: [', '{', '@type: Person', 'url: /name/nm1184326/', 'name: Babu Antony', '}', '{', '@type: Person', 'url: /name/nm1668938/', 'name: Arun', '}', '{', '@type: Person', 'url: /name/nm2778406/', 'name: Bhama', '}', '{', '@type: Person', 'url: /name/nm0154653/', 'name: Bhoomika Chawla', '}']",7085959.0,0.0,225.0,15.0,1990-10-28 00:00:00,34.74033333333333,0.5876399999999999,,1463.0,2013-01-01 00:00:00,0.0,inf,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,109.0,Bullets Over Broadway,98.0,"['John Cusack', 'Dianne Wiest', 'Jennifer Tilly']",['Woody Allen'],Bullets Over Broadway,0.0,"['Comedy', 'Crime']",20000000.0,13383747.0,13383747.0,4.0,24 February 1995,tt0109348,Bullets Over Broadway,98,"['Comedy', 'Crime']",18176367.0,35585580.0,156.0,33.0,2014-03-16 00:00:00,80.34291666666667,0.7381624999999999,252.0,1630.0,1995-01-01 00:00:00,4.0,0.5107790009324001,Comedy,Crime,,,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110,110.0,Buried Child,110.0,"['Taissa Farmiga', 'Ed Harris', 'Amy Madigan']",['David Horn'],Not found,0.0,"['contentRating: Not Rated', 'actor:', '{', '@type: Person', 'url: /name/nm3920288/', 'name: Taissa Farmiga', '}', '{', '@type: Person', 'url: /name/nm0000438/', 'name: Ed Harris', '}', '{', '@type: Person', 'url: /name/nm0001496/', 'name: Amy Madigan', '}', '{', '@type: Person', 'url: /name/nm0683978/', 'name: Larry Pine', '}']",15394980.435087934,30395594.992374584,56055639.77369842,0.0,30 March 2016,tt6490532,Buried Child,110,"['contentRating: Not Rated', 'actor: [', '{', '@type: Person', 'url: /name/nm3920288/', 'name: Taissa Farmiga', '}', '{', '@type: Person', 'url: /name/nm0000438/', 'name: Ed Harris', '}', '{', '@type: Person', 'url: /name/nm0001496/', 'name: Amy Madigan', '}', '{', '@type: Person', 'url: /name/nm0683978/', 'name: Larry Pine', '}']",1361820.0,0.0,72.0,14.0,1996-04-21 00:00:00,23.12545454545455,0.6748181818181819,45.0,1021.0,2016-01-01 00:00:00,0.0,inf,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,111.0,Bus Stop,125.0,"['Siddharth Chandekar', 'Madhura Deshpande', 'Hemant Dhome']",['Sameer Joshi'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm4852914/', 'name: Siddharth Chandekar', '}', '{', '@type: Person', 'url: /name/nm5516500/', 'name: Madhura Deshpande', '}', '{', '@type: Person', 'url: /name/nm4852977/', 'name: Hemant Dhome', '}', '{', '@type: Person', 'url: /name/nm9113372/', 'name: Suyog Gorhe', '}']",15320139.194947716,30761188.396892235,56070646.39349689,0.0,21 July 2017,tt0049038,Bus Stop,96,"['actor: [', '{', '@type: Person', 'url: /name/nm4852914/', 'name: Siddharth Chandekar', '}', '{', '@type: Person', 'url: /name/nm5516500/', 'name: Madhura Deshpande', '}', '{', '@type: Person', 'url: /name/nm4852977/', 'name: Hemant Dhome', '}', '{', '@type: Person', 'url: /name/nm9113372/', 'name: Suyog Gorhe', '}']",589888.0,862800.0,29.0,21.0,1996-02-04 00:00:00,20.994285714285713,0.7718142857142858,50.0,721.0,2017-01-01 00:00:00,0.0,0.6836903106165971,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,112.0,Butley,129.0,"['Alan Bates', 'Jessica Tandy', ""Richard O'Callaghan""]",['Harold Pinter'],Simon Gray's Butley,0.0,"['Drama', 'Romance']",15353967.03389782,32088349.89152962,58428998.9589333,4.0,April 1976,tt0071260,Butley,129,"['Drama', 'Romance']",5424237.0,7574949.0,94.0,21.0,2006-10-08 00:00:00,73.1233333333333,0.8322599999999999,251.25,780.0,1976-01-01 00:00:00,4.0,0.7160757121929138,Drama,Romance,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
113,113.0,By Jeeves,120.0,"['Martin Jarvis', 'John Scherer', 'Donna Lynne Champlin']","['Alan Ayckbourn', 'Nick Morris']",Jeeves,0.0,"['Comedy', 'Musical']",15290615.191104,31506169.58750956,57028635.92959674,0.0,20 October 2001,tt0289673,By Jeeves,120,"['Comedy', 'Musical']",2090954.0,4062080.0,73.0,15.0,2001-10-21 00:00:00,58.67090909090909,0.7070636363636363,86.25,577.0,2001-01-01 00:00:00,0.0,0.5147495864187805,Comedy,Musical,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114,114.0,0,0.0,0,0,0,0.0,['0'],0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,115.0,Cabaret,106.0,"['Jane Horrocks', 'Alan Cumming', 'Sara Kestelman']",['Sam Mendes'],Not found,0.0,"['Musical', 'Drama']",17407153.90653799,70023622.14716,134031081.46774332,0.0,1993,tt0017724,Cabaret,70,"['Musical', 'Drama']",170760188.0,212162390.0,3026.0,90.0,1987-10-11 00:00:00,67.2328498727736,0.893687277353689,137.00879765395894,933.1475826972012,1993-01-01 00:00:00,0.0,0.8048560727469181,Musical,Drama,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
116,116.0,Camelot,179.0,"['Richard Harris', 'Vanessa Redgrave', 'Franco Nero']",['Joshua Logan'],Camelot,0.0,"['Adventure', 'Fantasy', 'Musical', 'Romance']",13000000.0,27544415.944815785,48962642.14401189,1.0,25 October 1967,tt0061439,Camelot,179,"['Adventure', 'Fantasy', 'Musical', 'Romance']",3714457.0,0.0,56.0,4.0,1993-06-20 00:00:00,49.28,0.660525,,1933.0,1967-01-01 00:00:00,1.0,inf,Adventure,Fantasy,Musical,Romance,,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
117,117.0,Candida,120.0,"['Joanne Woodward', 'Ronald Bishop', 'Jane Curtin']",['Michael Cristofer'],Broadway on Showtime: Candida,0.0,"['Comedy', 'Drama']",15360911.709687455,30479485.672902416,55931675.59653723,0.0,Not found,tt0279723,Candida,\N,"['Comedy', 'Drama']",762375.0,0.0,45.0,24.0,1993-03-07 00:00:00,26.81666666666667,0.8334777777777778,,499.0,1984-01-01 00:00:00,0.0,inf,Comedy,Drama,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
118,118.0,Candide,148.0,"['Leonard Bernstein', 'Jerry Hadley', 'June Anderson']",['Humphrey Burton'],Bernstein: Candide,0.0,"['Music', 'Musical']",15376562.26197118,31781210.576593794,58112641.81532911,0.0,15 October 1991,tt0180509,Candide,148,"['Music', 'Musical']",5065916.0,6378096.0,104.0,10.0,1997-04-20 00:00:00,34.498000000000005,0.6785266666666668,65.0,1922.2666666666669,1991-01-01 00:00:00,0.0,0.7942677563962662,Music,Musical,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
119,119.0,Carousel,128.0,"['Gordon MacRae', 'Shirley Jones', 'Cameron Mitchell']",['Henry King'],Rodgers and Hammerstein's Carousel,0.0,"['Drama', 'Fantasy', 'Musical']",16322887.15236088,37832306.77850752,74838525.01785357,0.0,16 February 1956,tt0049055,Carousel,128,"['Drama', 'Fantasy', 'Musical']",46906771.57999999,46263468.0,518.0,85.0,1994-02-20 00:00:00,69.89753246753246,0.9009454545454544,323.0,1204.8311688311687,1956-01-01 00:00:00,0.0,1.0139052173952892,Drama,Fantasy,Musical,,,,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
120,120.0,Carrie,100.0,"['Chloë Grace Moretz', 'Julianne Moore', 'Gabriella Wilde']",['Kimberly Peirce'],Carrie,0.0,"['Drama', 'Horror']",30000000.0,35266619.0,84790678.0,4.0,18 October 2013,tt0044486,Carrie,118,"['Drama', 'Horror']",341396.0,0.0,5.0,16.0,1988-05-01 00:00:00,19.243333333333336,0.7132666666666667,,1202.0,2013-01-01 00:00:00,4.0,inf,Drama,Horror,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
121,121.0,Cat on a Hot Tin Roof,144.0,"['Jessica Lange', 'Tommy Lee Jones', 'Rip Torn']",['Jack Hofsiss'],American Playhouse: Cat on a Hot Tin Roof,0.0,"['contentRating: Not Rated', 'actor:', '{', '@type: Person', 'url: /name/nm0001448/', 'name: Jessica Lange', '}', '{', '@type: Person', 'url: /name/nm0000169/', 'name: Tommy Lee Jones', '}', '{', '@type: Person', 'url: /name/nm0001800/', 'name: Rip Torn', '}', '{', '@type: Person', 'url: /name/nm0822535/', 'name: Kim Stanley', '}']",15907749.232110266,38983419.00552237,73532227.28215723,0.0,19 August 1984,tt0051459,Cat on a Hot Tin Roof,108,"['contentRating: Not Rated', 'actor: [', '{', '@type: Person', 'url: /name/nm0001448/', 'name: Jessica Lange', '}', '{', '@type: Person', 'url: /name/nm0000169/', 'name: Tommy Lee Jones', '}', '{', '@type: Person', 'url: /name/nm0001800/', 'name: Rip Torn', '}', '{', '@type: Person', 'url: /name/nm0822535/', 'name: Kim Stanley', '}']",39989696.0,46876781.0,503.0,98.0,1990-03-18 00:00:00,69.71324675324678,0.8360740259740262,166.0625,1138.4025974025974,1984-01-01 00:00:00,0.0,0.8530811021345515,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,122.0,Catch Me If You Can,141.0,"['Leonardo DiCaprio', 'Tom Hanks', 'Christopher Walken']",['Steven Spielberg'],Catch Me If You Can,2.0,"['Biography', 'Crime', 'Drama']",52000000.0,164615351.0,352114312.0,3.0,25 December 2002,tt0097029,Catch Me If You Can,106,"['Biography', 'Crime', 'Drama']",16863570.0,32615900.0,166.0,32.0,2011-03-13 00:00:00,69.52000000000001,0.8614384615384615,200.0,1422.0,2002-01-01 00:00:00,3.0,0.5170352496788376,Biography,Crime,Drama,,,,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
123,123.0,Cats,120.0,"['Elaine Paige', 'John Mills', 'Ken Page']",['David Mallet'],Cats,0.0,"['contentRating: Not Rated', 'actor:', '{', '@type: Person', 'url: /name/nm0656704/', 'name: Elaine Paige', '}', '{', '@type: Person', 'url: /name/nm0590055/', 'name: John Mills', '}', '{', '@type: Person', 'url: /name/nm0656238/', 'name: Ken Page', '}', '{', '@type: Person', 'url: /name/nm0285859/', 'name: Rosemarie Ford', '}']",30179709.26503317,42677173.66156037,187010873.60621148,0.0,27 October 1998,tt0173714,Cats,120,"['contentRating: Not Rated', 'actor: [', '{', '@type: Person', 'url: /name/nm0656704/', 'name: Elaine Paige', '}', '{', '@type: Person', 'url: /name/nm0590055/', 'name: John Mills', '}', '{', '@type: Person', 'url: /name/nm0656238/', 'name: Ken Page', '}', '{', '@type: Person', 'url: /name/nm0285859/', 'name: Rosemarie Ford', '}']",407831913.0,231695656.0,6969.0,16.0,1985-06-09 00:00:00,47.33935926773453,0.8475453089244848,97.70254957507082,1472.533180778032,1998-01-01 00:00:00,0.0,1.7602052625449307,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,124.0,Chaplin,123.0,"['Rudranil Ghosh', 'Soham Maitra', 'Srijit Mukherji']",['Anindya Bandopadhyay'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm2754475/', 'name: Rudranil Ghosh', '}', '{', '@type: Person', 'url: /name/nm4589253/', 'name: Soham Maitra', '}', '{', '@type: Person', 'url: /name/nm3797575/', 'name: Srijit Mukherji', '}', '{', '@type: Person', 'url: /name/nm4433883/', 'name: Mir Afsar Ali', '}']",15106105.617124835,35179235.47934706,61458244.37494047,0.0,26 August 2011,tt0103939,Chaplin,143,"['actor: [', '{', '@type: Person', 'url: /name/nm2754475/', 'name: Rudranil Ghosh', '}', '{', '@type: Person', 'url: /name/nm4589253/', 'name: Soham Maitra', '}', '{', '@type: Person', 'url: /name/nm3797575/', 'name: Srijit Mukherji', '}', '{', '@type: Person', 'url: /name/nm4433883/', 'name: Mir Afsar Ali', '}']",8518390.0,19379504.0,135.0,24.0,2012-08-26 00:00:00,72.1605,0.70998,193.5,1045.0,2011-01-01 00:00:00,0.0,0.43955665738400734,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,125.0,Charlie and the Chocolate Factory,115.0,"['Johnny Depp', 'Freddie Highmore', 'David Kelly']",['Tim Burton'],Charlie and the Chocolate Factory: The IMAX Experience,1.0,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']",150000000.0,206459076.0,474968763.0,2.0,15 July 2005,tt0367594,Charlie and the Chocolate Factory,115,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']",43679420.00000001,57710896.0,305.0,27.0,2017-04-02 00:00:00,99.09571428571431,0.8792142857142858,233.0,1496.0,2005-01-01 00:00:00,2.0,0.756866086431928,Adventure,Comedy,Family,Fantasy,Musical,,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
126,126.0,Chess,105.10838488207465,"['Dileep', 'Bhavana', 'Vijayaraghavan']",['Raj Babu'],Not found,0.0,"['Action', 'Comedy', 'Crime', 'Thriller']",15533911.936139844,30053490.753726754,56561162.97027136,0.0,7 July 2006,tt0842001,Chess,\N,"['Action', 'Comedy', 'Crime', 'Thriller']",3806343.0,0.0,68.0,17.0,1988-04-17 00:00:00,37.85818181818182,0.8423363636363635,,1406.0,2006-01-01 00:00:00,0.0,inf,Action,Comedy,Crime,Thriller,,,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
127,127.0,Chicago,61.919403898987895,"['Chryssoula Diavati', 'Smaroula Giouli', 'Panos Hatzikoutselis']",Not found,Not found,0.0,['Not found'],17638933.11424727,237492531.932355,401180032.0828207,0.0,Not found,tt0017750,Chicago,118,Not found,679882488.8499992,1011836202.5,9674.0,25.0,1996-10-27 00:00:00,72.58772577996713,0.8270306239737271,176.2397288414133,1178.9466338259442,1984-01-01 00:00:00,0.0,0.6719293964479387,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,128.0,Children of a Lesser God,119.0,"['William Hurt', 'Marlee Matlin', 'Piper Laurie']",['Randa Haines'],Children of a Lesser God,0.0,"['Drama', 'Romance']",10500000.0,31853080.0,31853080.0,4.0,31 October 1986,tt0090830,Children of a Lesser God,119,"['Drama', 'Romance']",3424262.3,9568914.0,54.0,23.0,2018-03-25 00:00:00,54.736999999999995,0.8113199999999999,247.0,1004.0,1986-01-01 00:00:00,4.0,0.3578527615568496,Drama,Romance,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
129,129.0,China Doll,99.0,"['Victor Mature', 'Li Hua Li', 'Ward Bond']",['Frank Borzage'],Frank Borzage's China Doll,0.0,"['Drama', 'Romance', 'War']",15523316.25805474,32874444.366360936,60951847.19012153,0.0,3 December 1958,tt0051476,China Doll,99,"['Drama', 'Romance', 'War']",12019886.739999998,13300306.0,48.0,40.0,2015-10-25 00:00:00,143.63571428571427,0.8751642857142857,328.57142857142856,1069.0,1958-01-01 00:00:00,0.0,0.9037300901197308,Drama,Romance,War,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
130,130.0,Chinese Coffee,99.0,"['Al Pacino', 'Jerry Orbach', 'Susan Floyd']",['Al Pacino'],Chinese Coffee,0.0,"['contentRating: R', 'actor:', '{', '@type: Person', 'url: /name/nm0000199/', 'name: Al Pacino', '}', '{', '@type: Person', 'url: /name/nm0001583/', 'name: Jerry Orbach', '}', '{', '@type: Person', 'url: /name/nm0283299/', 'name: Susan Floyd', '}', '{', '@type: Person', 'url: /name/nm0568375/', 'name: Ellen McElduff', '}']",15396898.854190847,30390871.06207866,56062620.21517526,4.0,2 September 2000,tt0118852,Chinese Coffee,99,"['contentRating: R', 'actor: [', '{', '@type: Person', 'url: /name/nm0000199/', 'name: Al Pacino', '}', '{', '@type: Person', 'url: /name/nm0001583/', 'name: Jerry Orbach', '}', '{', '@type: Person', 'url: /name/nm0283299/', 'name: Susan Floyd', '}', '{', '@type: Person', 'url: /name/nm0568375/', 'name: Ellen McElduff', '}']",1395575.0,0.0,30.0,29.0,1992-05-31 00:00:00,41.236,0.9488,,604.0,2000-01-01 00:00:00,4.0,inf,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
